symbol,series,ind,faceVal,subject,exDate,recDate,bcStartDate,bcEndDate,ndStartDate,comp,isin,ndEndDate,caBroadcastDate
SHPRE,EQ,-,10,Annual General Meeting,21-Jan-2010,-,23-Jan-2010,30-Jan-2010,-,Shree Precoated Steels Limited,INE318K01017,-,
SEINVEST,EQ,-,1,Int Div-Re.1/- Per Share Purpose Revised,21-Jan-2010,22-Jan-2010,-,-,-,S.E. Investments Limited,INE420C01026,-,
NECLIFE,EQ,-,1,Int Div-Re.0.25 Per Sharepurpose Revised,21-Jan-2010,22-Jan-2010,-,-,-,Nectar Lifesciences Limited,INE023H01027,-,
WINSOMYARN,EQ,-,1,Fv Split Rs.10 To Re.1,21-Jan-2010,22-Jan-2010,-,-,-,Winsome Yarns Limited,INE784B01027,-,
IIFL,EQ,-,2,2nd Int Div-Rs.1.80 Pr Shpurpose Revised,25-Jan-2010,27-Jan-2010,-,-,-,IIFL Finance Limited,INE530B01024,-,
SHREECEM,EQ,-,10,Int Div-Rs.5/- Per Share Purpose Revised,25-Jan-2010,27-Jan-2010,-,-,-,SHREE CEMENT LIMITED,INE070A01015,-,
TVSMOTOR,EQ,-,1,Int Div-Re.0.70 Per Sharepurpose Revised,25-Jan-2010,27-Jan-2010,-,-,-,TVS Motor Company Limited,INE494B01015,-,
IPCALAB,EQ,-,1,2nd Int Div-Rs.4/- Pr Shrpurpose Revised,27-Jan-2010,28-Jan-2010,-,-,-,IPCA Laboratories Limited,INE571A01020,-,
BIRLANU,EQ,-,10,Int Div-Rs.6/- Per Share,27-Jan-2010,28-Jan-2010,-,-,-,BirlaNu Limited,INE557A01011,-,
TCS,EQ,-,1,3rd Int Div-Rs.2/- Pr Shr,27-Jan-2010,28-Jan-2010,-,-,-,Tata Consultancy Services Limited,INE467B01029,-,
RANEENGINE,EQ,-,10,Int Div-Rs.1.50 Per Sharepurpose Revised,28-Jan-2010,29-Jan-2010,-,-,-,Rane Engine Valve Limited,INE222J01013,-,
SUNTV,EQ,-,5,Int Div-Rs.1.50 Per Sharepurpose Revised,28-Jan-2010,29-Jan-2010,-,-,-,Sun TV Network Limited,INE424H01027,-,
GANDHITUBE,EQ,-,5,Div-Int Re 2.5+Spl Re 2.5purpose Revised,28-Jan-2010,29-Jan-2010,-,-,-,Gandhi Special Tubes Limited,INE524B01027,-,
PRAJIND,EQ,-,2,Int Div-Rs.1.44 Per Sharepurpose Revised,28-Jan-2010,29-Jan-2010,-,-,-,Praj Industries Limited,INE074A01025,-,
RBL,EQ,-,10,Int Div-Rs.3/- Per Share Purpose Revised,28-Jan-2010,29-Jan-2010,-,-,-,Rane Brake Lining Limited,INE244J01017,-,
BAJAJELEC,EQ,-,2,Fv Split Rs.10 To Rs.2,28-Jan-2010,29-Jan-2010,-,-,-,Bajaj Electricals Limited,INE193E01025,-,
HCLTECH,EQ,-,2,2nd Int Div-Re.1/- Per Shpurpose Revised,29-Jan-2010,01-Feb-2010,-,-,-,HCL Technologies Limited,INE860A01027,-,
SUNCLAYTON,EQ,-,5,Int Div-Re.0.50 Per Sharepurpose Revised,29-Jan-2010,01-Feb-2010,-,-,-,Sundaram Clayton Limited,INE105A01027,-,
PATELENG,EQ,-,1,Interim Div-Rs.2/- Per Shpurpose Revised,29-Jan-2010,01-Feb-2010,-,-,-,Patel Engineering Limited,INE244B01030,-,
TATAINVEST,EQ,-,1,Int Div-Rs.15 Per Share,01-Feb-2010,02-Feb-2010,-,-,-,Tata Investment Corporation Limited,INE672A01018,-,
GODREJCP,EQ,-,1,3rd Int Div-Re.1/- Pr Shrpurpose Revised,01-Feb-2010,02-Feb-2010,-,-,-,Godrej Consumer Products Limited,INE102D01028,-,
CONCOR,EQ,-,5,Int Div-Rs.6/- Per Share,01-Feb-2010,02-Feb-2010,-,-,-,Container Corporation of India Limited,INE111A01017,-,
SAIL,EQ,-,10,Int Div-Rs.1.60 Per Sharepurpose Revised,01-Feb-2010,02-Feb-2010,-,-,-,Steel Authority of India Limited,INE114A01011,-,
SHREEASHTA,EQ,-,1,Bonus 4:1,01-Feb-2010,02-Feb-2010,-,-,-,Shree Ashtavinayak Cine Vision Limited,INE538H01024,-,
COROMANDEL,EQ,-,1,Int Div-Rs.6/- Per Share,02-Feb-2010,03-Feb-2010,-,-,-,Coromandel International Limited,INE169A01023,-,
HGM,EQ,-,10,Int Div-Rs.2/- Per Share Purpose Revised,02-Feb-2010,03-Feb-2010,-,-,-,HandsOn Global Management (HGM) Limited,INE596H01014,-,
HCL-INSYS,EQ,-,2,2nd Int Div-Rs.2/- Per Shpurpose Revised,02-Feb-2010,03-Feb-2010,-,-,-,HCL Infosystems Limited,INE236A01020,-,
RANEHOLDIN,EQ,-,10,Int Div-Rs.6/- Per Share Purpose Revised,02-Feb-2010,03-Feb-2010,-,-,-,Rane Holdings Limited,INE384A01010,-,
DHAMPURSUG,EQ,-,10,Agm/Div-Rs.1.50 Per Sharebc Dates Revised,02-Feb-2010,-,04-Feb-2010,10-Feb-2010,-,Dhampur Sugar Mills Limited,INE041A01016,-,
GLOBOFFS,EQ,-,10,2nd Int Div-Re.0.80 Pr Sh,03-Feb-2010,04-Feb-2010,-,-,-,Global Offshore Services Limited,INE446C01013,-,
KIRLOSOIL,EQ,-,2,Int Div-Rs.1.50 Per Share,03-Feb-2010,04-Feb-2010,-,-,-,Kirloskar Oil Engines Limited,INE250A01021,-,
AARTIIND,EQ,-,5,Int Div-Rs.1.80 Per Sharepurpose Revised,03-Feb-2010,04-Feb-2010,-,-,-,Aarti Industries Limited,INE769A01020,-,
ADANIPORTS,EQ,-,2,Int Div-Rs.2.50 Per Sharepurpose Revised,03-Feb-2010,04-Feb-2010,-,-,-,Adani Ports and Special Economic Zone Limited,INE742F01042,-,
BEL,EQ,-,1,Int Div-Rs.6/- Per Share Purpose Revised,03-Feb-2010,04-Feb-2010,-,-,-,Bharat Electronics Limited,INE263A01016,-,
EDELWEISS,EQ,-,1,Int Div-Rs.2/- Per Share,03-Feb-2010,04-Feb-2010,-,-,-,Edelweiss Financial Services Limited,INE532F01047,-,
TCI,EQ,-,2,Int Div-Re.0.40 Per Share,03-Feb-2010,04-Feb-2010,-,-,-,Transport Corporation of India Limited,INE688A01022,-,
HINDUJAFO,EQ,-,10,Rights 7:13 @Prem Rs.40/-,03-Feb-2010,04-Feb-2010,-,-,-,Hinduja Foundries Limited,INE291F01016,-,
PFC,EQ,-,10,Int Div-Rs.3/- Per Share Purpose Revised,03-Feb-2010,04-Feb-2010,-,-,-,Power Finance Corporation Limited,INE134E01011,-,
PAGEIND,EQ,-,10,4th Int Div-Rs.6/- Per Shpurpose Revised,03-Feb-2010,04-Feb-2010,-,-,-,Page Industries Limited,INE761H01022,-,
KEMROCK,EQ,-,10,Int Div-Re.1/- Per Share Purpose Revised,04-Feb-2010,05-Feb-2010,-,-,-,Kemrock Industries and Exports Limited,INE990B01012,-,
DYNAMATECH,EQ,-,10,2nd Int Div-Rs.2.50 Pr Shpurpose Revised,04-Feb-2010,05-Feb-2010,-,-,-,Dynamatic Technologies Limited,INE221B01012,-,
DCHL,EQ,-,2,3rd Int Div-Re.1/- Pr Shrpurpose Revised,04-Feb-2010,05-Feb-2010,-,-,-,Deccan Chronicle Holdings Limited,INE137G01027,-,
PRECWIRE,EQ,-,1,Int Div-Rs.2.40 Per Sharepurpose Revised,04-Feb-2010,05-Feb-2010,-,-,-,Precision Wires India Limited,INE372C01011,-,
EIDPARRY,EQ,-,1,Int Div-Rs.6/- Per Share Purpose Revised,04-Feb-2010,05-Feb-2010,-,-,-,EID Parry India Limited,INE126A01023,-,
EDUCOMP,EQ,-,2,Int Div-Re.1/- Per Share Purpose Revised,04-Feb-2010,06-Feb-2010,-,-,-,Educomp Solutions Limited,INE216H01027,-,
PNB,EQ,-,2,Int Div-Rs.10/- Per Share,04-Feb-2010,06-Feb-2010,-,-,-,Punjab National Bank,INE160A01014,-,
VIPIND,EQ,-,2,Int Div-Rs.2/- Per Share,04-Feb-2010,05-Feb-2010,-,-,-,VIP Industries Limited,INE054A01019,-,
NMDC,EQ,-,1,Int Div-Re.0.75 Per Share,04-Feb-2010,05-Feb-2010,-,-,-,NMDC Limited,INE584A01023,-,
POLARIS,EQ,-,5,Int Div-Rs.1.75 Per Share,04-Feb-2010,05-Feb-2010,-,-,-,POLARIS CONSULTING & SERVICES LIMITED,INE763A01023,-,
CGPOWER,EQ,-,2,2nd Int Div-Rs.1.40 Pr Shpurpose Revised,04-Feb-2010,05-Feb-2010,-,-,-,CG Power and Industrial Solutions Limited,INE067A01029,-,
KCP,EQ,-,1,3rd Int Div-Rs.2.50 Pr Shpurpose Revised,04-Feb-2010,05-Feb-2010,-,-,-,KCP Limited,INE805C01010,-,
NILKAMAL,EQ,-,10,Int Div-Rs.2/- Per Share,04-Feb-2010,05-Feb-2010,-,-,-,Nilkamal Limited,INE310A01015,-,
GFLLIMITED,EQ,-,1,2nd Int Div-Re.1/- Per Sh,05-Feb-2010,08-Feb-2010,-,-,-,GFL Limited,INE538A01037,-,
NATCOPHARM,EQ,-,2,Int Div-Rs.2/- Per Share,05-Feb-2010,08-Feb-2010,-,-,-,Natco Pharma Limited,INE987B01018,-,
SBIN,EQ,-,1,Int Div-Rs.10/- Per Share,05-Feb-2010,-,09-Feb-2010,13-Feb-2010,-,State Bank of India,INE062A01012,-,
AUROPHARMA,EQ,-,1,Int Div-Rs.3/- Per Share Purpose Revised,05-Feb-2010,08-Feb-2010,-,-,-,Aurobindo Pharma Limited,INE406A01029,-,
HAVELLS,EQ,-,1,Int Div-Rs.1.25 Per Share,09-Feb-2010,10-Feb-2010,-,-,-,Havells India Limited,INE176B01018,-,
GREAVESCOT,EQ,-,2,2nd Int Div-Rs.1.50 Pr Sh,09-Feb-2010,10-Feb-2010,-,-,-,Greaves Cotton Limited,INE224A01018,-,
SUNDRMFAST,EQ,-,1,Int Div-Re.0.40 Per Share,09-Feb-2010,10-Feb-2010,-,-,-,Sundram Fasteners Limited,INE387A01021,-,
AMRUTANJAN,EQ,-,1,Int Div-Rs.5/- Per Share,09-Feb-2010,10-Feb-2010,-,-,-,Amrutanjan Health Care Limited,INE098F01015,-,
SUPRAJIT,EQ,-,1,Div- Int Re.1+Spl Rs.1.25,09-Feb-2010,10-Feb-2010,-,-,-,Suprajit Engineering Limited,INE399C01030,-,
63MOONS,EQ,-,2,3rd Int Div-Rs.2/- Pr Shr,09-Feb-2010,10-Feb-2010,-,-,-,63 moons technologies limited,INE111B01023,-,
GAEL,EQ,-,1,Int Div-Re.0.40 Per Share,09-Feb-2010,10-Feb-2010,-,-,-,Gujarat Ambuja Exports Limited,INE036B01022,-,
GEODESIC,EQ,-,2,Int Div-Re.0.75 Per Share,09-Feb-2010,10-Feb-2010,-,-,-,Geodesic Limited,INE371D01029,-,
SMLMAH,EQ,-,10,Rights 19:50@Prem Rs.190,09-Feb-2010,10-Feb-2010,-,-,-,SML Mahindra Limited,INE294B01019,-,
BHEL,EQ,-,2,Int Div-Rs.11/- Per Share,09-Feb-2010,10-Feb-2010,-,-,-,Bharat Heavy Electricals Limited,INE257A01018,-,
SUNDARMFIN,EQ,-,10,Int Div-Rs.6/- Per Share Purpose Revised,09-Feb-2010,10-Feb-2010,-,-,-,Sundaram Finance Limited,INE660A01013,-,
OIL,EQ,-,10,Int Div-Rs.18/- Per Share,10-Feb-2010,11-Feb-2010,-,-,-,Oil India Limited,INE274J01014,-,
MPHASIS,EQ,-,10,Dividend-Rs.3.50 Pr Share,10-Feb-2010,-,13-Feb-2010,24-Feb-2010,-,MphasiS Limited,INE356A01018,-,
VATSALTD,EQ,-,1,Annual General Meeting,10-Feb-2010,-,13-Feb-2010,20-Feb-2010,-,Vatsa Corporations Limited,INE522B01021,-,
CCCL,EQ,-,2,Fv Split Rs.10 To Rs.2,10-Feb-2010,11-Feb-2010,-,-,-,Consolidated Construction Consortium Limited,INE429I01024,-,
KRBL,EQ,-,1,Fv Spl-Rs10tore1/Div-1.50,10-Feb-2010,12-Feb-2010,-,-,-,KRBL Limited,INE001B01026,-,
DALMIASUG,EQ,-,2,Int Div-Re.1/- Per Share,11-Feb-2010,15-Feb-2010,-,-,-,Dalmia Bharat Sugar and Industries Limited,INE495A01022,-,
IMPAL,EQ,-,10,Int Div-Rs.14/- Per Sharepurpose Revised,15-Feb-2010,16-Feb-2010,-,-,-,India Motor Parts and Accessories Limited,INE547E01014,-,
TVSSRICHAK,EQ,-,10,Int Div-Rs.10/- Per Sharepurpose  Revised,16-Feb-2010,17-Feb-2010,-,-,-,TVS Srichakra Limited,INE421C01016,-,
THIRUSUGAR,EQ,-,10,Dividend-Rs.4/- Per Share,16-Feb-2010,-,18-Feb-2010,25-Feb-2010,-,Thiru Arooran Sugars Limited,INE409A01015,-,
SOLARINDS,EQ,-,2,Int Div-Rs.3.50 Per Share,17-Feb-2010,18-Feb-2010,-,-,-,Solar Industries India Limited,INE343H01011,-,
STCINDIA,EQ,-,10,Int Div-Rs.2.50 Per Share,17-Feb-2010,18-Feb-2010,-,-,-,The State Trading Corporation of India Limited,INE655A01013,-,
AIAENG,EQ,-,2,Int Div-Re.0.80 Per Share,18-Feb-2010,19-Feb-2010,-,-,-,AIA Engineering Limited,INE212H01026,-,
AMBUJACEM,EQ,-,2,Dividend-Rs.1.20 Pr Share,18-Feb-2010,-,20-Feb-2010,05-Mar-2010,-,Ambuja Cements Limited,INE079A01024,-,
CASTROL,EQ,-,10,Div-Fin Rs.5+Spl Rs.10   Purpose Revised,22-Feb-2010,-,24-Feb-2010,26-Feb-2010,-,Castrol India Limited,INE172A01019,-,
MAWANASUG,EQ,-,10,Annual General Meeting,22-Feb-2010,-,24-Feb-2010,25-Feb-2010,-,Mawana Sugars Limited,INE636A01039,-,
STERTOOLS,EQ,-,2,Int Div-Rs.3/- Per Share Purpose Revised,22-Feb-2010,23-Feb-2010,-,-,-,Sterling Tools Limited,INE334A01015,-,
ANDHRAPAP,EQ,-,2,Rights-Eq3:11 & 1wrnt:1eq,23-Feb-2010,24-Feb-2010,-,-,-,ANDHRA PAPER LIMITED,INE435A01028,-,
KMSUGAR,EQ,-,2,Annual General Meeting,23-Feb-2010,-,25-Feb-2010,25-Feb-2010,-,K.M.Sugar Mills Limited,INE157H01023,-,
ESCORTS,EQ,-,10,Dividend-Rs.1/- Per Share,25-Feb-2010,-,01-Mar-2010,12-Mar-2010,-,Escorts Kubota Limited,INE042A01014,-,
MRF,EQ,-,10,Fin Div-Rs.19/- Per Share,25-Feb-2010,-,01-Mar-2010,11-Mar-2010,-,MRF Limited,INE883A01011,-,
FCSSOFT,EQ,-,1,Bonus 1:1,26-Feb-2010,02-Mar-2010,-,-,-,FCS Software Solutions Limited,INE512B01022,-,
VISHALEXPO,EQ,-,1,Annual General Meeting,02-Mar-2010,-,04-Mar-2010,10-Mar-2010,-,Vishal Exports Overseas Limited,INE167C01023,-,
TV18BRDCST,EQ,-,2,Rights 3:10 @Prem Rs.91.5,03-Mar-2010,04-Mar-2010,-,-,-,TV18 Broadcast Limited,INE886H01027,-,
ABBOTINDIA,EQ,-,10,Agm/Div-Rs.17/- Per Share,03-Mar-2010,-,05-Mar-2010,12-Mar-2010,-,Abbott India Limited,INE358A01014,-,
DWARKESH,EQ,-,1,Agm/Div-Rs.1.50 Per Share,03-Mar-2010,-,05-Mar-2010,16-Mar-2010,-,Dwarikesh Sugar Industries Limited,INE366A01033,-,
SUNDRMBRAK,EQ,-,10,Int Div-Rs.4/- Per Share Purpose Revised,03-Mar-2010,04-Mar-2010,-,-,-,Sundaram Brake Linings Limited,INE073D01013,-,
NRC,EQ,-,10,Annual General Meeting,04-Mar-2010,-,08-Mar-2010,17-Mar-2010,-,NRC Limited,INE953C01018,-,
INDIANB,EQ,-,10,Int Div-Rs.2.50 Per Share,04-Mar-2010,05-Mar-2010,-,-,-,Indian Bank,INE562A01011,-,
ZENITHSTL,EQ,-,10,Scheme Of Arrangement,04-Mar-2010,05-Mar-2010,-,-,-,Zenith Steel Pipes & Industries Limited,INE318D01020,-,
EICHERMOT,EQ,-,1,Dividend-Rs.7/- Per Share,05-Mar-2010,-,09-Mar-2010,15-Mar-2010,-,Eicher Motors Limited,INE066A01013,-,
BRITANNIA,EQ,-,1,Sch Of Agmt- Bonus Deb1:1,08-Mar-2010,09-Mar-2010,-,-,-,Britannia Industries Limited,INE216A01014,-,
CGPOWER,EQ,-,2,Bonus 3:4,08-Mar-2010,09-Mar-2010,-,-,-,CG Power and Industrial Solutions Limited,INE067A01029,-,
STLTECH,EQ,-,2,Bon 1:1/Fv Spl Rs.5tors.2,09-Mar-2010,10-Mar-2010,-,-,-,Sterlite Technologies Limited,INE089C01029,-,
GLAXO,EQ,-,10,Dividend-Rs.30/- Pr Share,10-Mar-2010,-,12-Mar-2010,25-Mar-2010,-,GlaxoSmithKline Pharmaceuticals Limited,INE159A01016,-,
HELIOSMATH,EQ,-,10,Agm/Fin Div-Re.1/- Pr Shr,11-Mar-2010,-,15-Mar-2010,25-Mar-2010,-,Helios And Matheson Information Technology Limited,INE674B01012,-,
BFUTILITIE,EQ,-,5,Scheme Of Arrangement,11-Mar-2010,12-Mar-2010,-,-,-,BF Utilities Limited,INE243D01012,-,
DBCORP,EQ,-,10,Int Div-Re.0.75 Per Share,11-Mar-2010,12-Mar-2010,-,-,-,D.B.Corp Limited,INE950I01011,-,
BAJAJHIND,EQ,-,1,Agm/Div-Re.0.70 Per Share,11-Mar-2010,-,13-Mar-2010,18-Mar-2010,-,Bajaj Hindusthan Sugar Limited,INE306A01021,-,
GUJRATGAS,EQ,-,2,Div - Fin Rs.3 + Spl Rs.5,12-Mar-2010,-,17-Mar-2010,19-Mar-2010,-,Gujarat Gas Company Limited,INE374A01029,-,
VALUEIND,EQ,-,10,Agm/Div-Re.1/- Per Share,12-Mar-2010,-,17-Mar-2010,30-Mar-2010,-,Value Industries Limited,INE352A01017,-,
CRISIL,EQ,-,1,Dividend-Rs.25/- Pr Share,12-Mar-2010,-,17-Mar-2010,18-Mar-2010,-,CRISIL Limited,INE007A01017,-,
LML,EQ,-,10,Annual General Meeting,15-Mar-2010,-,18-Mar-2010,25-Mar-2010,-,LML Limited,INE862A01015,-,
PRSMJOHNSN,EQ,-,10,2nd Int Div-Rs.1.50 P Shrpurpose Revised,15-Mar-2010,17-Mar-2010,-,-,-,Prism Johnson Limited,INE010A01011,-,
RENUKA,EQ,-,1,Bonus 1:1,15-Mar-2010,17-Mar-2010,-,-,-,Shree Renuka Sugars Limited,INE087H01022,-,
NLCINDIA,EQ,-,10,Int Div-Re.1/- Per Share,15-Mar-2010,17-Mar-2010,-,-,-,NLC India Limited,INE589A01014,-,
HINDDORROL,EQ,-,2,Bonus 1:1,15-Mar-2010,17-Mar-2010,-,-,-,Hindustan Dorr-Oliver Limited,INE551A01022,-,
PIDILITIND,EQ,-,1,Bonus 1:1,15-Mar-2010,17-Mar-2010,-,-,-,Pidilite Industries Limited,INE318A01026,-,
ARIHANT,EQ,-,10,Agm/Div-Rs.1/- Per Share,17-Mar-2010,-,19-Mar-2010,26-Mar-2010,-,Arihant Foundations & Housing Limited,INE413D01011,-,
VIDEOIND,EQ,-,10,Agm/Div-Rs.2/Rh2:9@Prm215,18-Mar-2010,-,22-Mar-2010,30-Mar-2010,-,Videocon Industries Limited,INE703A01011,-,
SUPRAJIT,EQ,-,1,Bon 1:1/Fv Spl Rs.5tore.1,18-Mar-2010,20-Mar-2010,-,-,-,Suprajit Engineering Limited,INE399C01030,-,
PGHL,EQ,-,10,Dividend-Rs.20/- Pr Share,18-Mar-2010,-,20-Mar-2010,29-Mar-2010,-,Procter & Gamble Health Limited,INE199A01012,-,
IVRCLINFRA,EQ,-,2,Bonus 1:1,18-Mar-2010,19-Mar-2010,-,-,-,IVRCL Limited,INE875A01025,-,
NTPC,EQ,-,10,Int Div-Rs.3/- Per Share Purpose Revised,18-Mar-2010,19-Mar-2010,-,-,-,NTPC Limited,INE733E01010,-,
MURLIIND,EQ,-,2,Fv Split Rs.10 To Rs.2,18-Mar-2010,19-Mar-2010,-,-,-,Murli Industries Limited,INE806B01028,-,
LAKSHMIEFL,EQ,-,2,Agm/Div-Re.0.50 Per Share,19-Mar-2010,-,23-Mar-2010,27-Mar-2010,-,Lakshmi Energy and Foods Limited,INE992B01026,-,
GODREJCP,EQ,-,1,Annual Book Closure,19-Mar-2010,-,23-Mar-2010,23-Mar-2010,-,Godrej Consumer Products Limited,INE102D01028,-,
INSPIRISYS,EQ,-,10,Int Div-Rs.1.50 Per Share,19-Mar-2010,22-Mar-2010,-,-,-,Inspirisys Solutions Limited,INE020G01017,-,
BLBLIMITED,EQ,-,1,Int Div-Re.0.20 Pr Share,19-Mar-2010,22-Mar-2010,-,-,-,BLB Limited,INE791A01024,-,
THANGAMAYL,EQ,-,10,Int Div-Rs.3/- Per Share Purpose Revised,19-Mar-2010,22-Mar-2010,-,-,-,Thangamayil Jewellery Limited,INE085J01014,-,
LYKALABS,EQ,-,10,Annual General Meeting,22-Mar-2010,-,25-Mar-2010,30-Mar-2010,-,Lyka Labs Limited,INE933A01014,-,
IPCALAB,EQ,-,1,Fv Split Rs.10 To Rs.2,22-Mar-2010,23-Mar-2010,-,-,-,IPCA Laboratories Limited,INE571A01020,-,
SMPL,EQ,-,5,Annual General Meeting,22-Mar-2010,-,25-Mar-2010,25-Mar-2010,-,Splendid Metal Products Limited,INE215G01021,-,
KINETICMOT,EQ,-,10,Annual General Meeting,22-Mar-2010,-,25-Mar-2010,30-Mar-2010,-,Kinetic Motor Company Limited,INE267B01015,-,
SUJANATOW,EQ,-,1,Annual General Meeting,22-Mar-2010,-,25-Mar-2010,25-Mar-2010,-,Sujana Tower Limited,INE333I01010,-,
SUJANAUNI,EQ,-,10,Annual General Meeting,22-Mar-2010,-,25-Mar-2010,25-Mar-2010,-,Sujana Universal Industries Limited,INE216G01011,-,
PSTL,EQ,-,10,Annual General Meeting,22-Mar-2010,-,25-Mar-2010,30-Mar-2010,-,Pyramid Saimira Theatre Limited,INE165H01018,-,
ADANIENT,EQ,-,1,Rights 1:16 @Prem Rs.474,23-Mar-2010,25-Mar-2010,-,-,-,Adani Enterprises Limited,INE423A01024,-,
ACC,EQ,-,10,Dividend-Rs.13/- Pr Share,23-Mar-2010,-,26-Mar-2010,08-Apr-2010,-,ACC Limited,INE012A01025,-,
NATIONALUM,EQ,-,5,Int Div-Rs.1.50 Per Sharepurpose Revised,23-Mar-2010,25-Mar-2010,-,-,-,National Aluminium Company Limited,INE139A01026,-,
SOFTTECHGR,EQ,-,10,Annual General Meeting,25-Mar-2010,-,29-Mar-2010,29-Mar-2010,-,Software Technology Group International Limited,INE863A01013,-,
KMSUGAR,EQ,-,2,Fv Split Rs.10 To Rs.2,26-Mar-2010,29-Mar-2010,-,-,-,K.M.Sugar Mills Limited,INE157H01023,-,
ENGINERSIN,EQ,-,5,Spl Int Div-Rs.100 P Shr Purpose Revised,26-Mar-2010,29-Mar-2010,-,-,-,Engineers India Limited,INE510A01010,-,
DHANUS,EQ,-,10,Annual General Meeting,29-Mar-2010,-,31-Mar-2010,31-Mar-2010,-,Dhanus Technologies Limited,INE406H01016,-,
M&M,EQ,-,5,Fv Split Rs.10 To Rs.5,29-Mar-2010,30-Mar-2010,-,-,-,Mahindra & Mahindra Limited,INE101A01026,-,
SCHAEFFLER,EQ,-,2,Dividend-Rs.4.50 Pr Share,30-Mar-2010,-,01-Apr-2010,05-Apr-2010,-,Schaeffler India Limited,INE513A01014,-,
RELIGARE,EQ,-,10,Int Div-Rs.2/- Per Share,30-Mar-2010,01-Apr-2010,-,-,-,Religare Enterprises Limited,INE621H01010,-,
HONAUT,EQ,-,10,Dividend-Rs.10 Per Share,31-Mar-2010,-,06-Apr-2010,15-Apr-2010,-,Honeywell Automation India Limited,INE671A01010,-,
BLUEDART,EQ,-,10,Agm/Div-Re.1/- Per Share,31-Mar-2010,-,06-Apr-2010,13-Apr-2010,-,Blue Dart Express Limited,INE233B01017,-,
ZYDUSLIFE,EQ,-,1,Bonus 1: 2,05-Apr-2010,06-Apr-2010,-,-,-,Zydus Lifesciences Limited,INE010B01027,-,
SKFINDIA,EQ,-,10,Agm/Div-Rs.4/- Per Share,05-Apr-2010,-,07-Apr-2010,13-Apr-2010,-,SKF India Limited,INE640A01023,-,
SEINVEST,EQ,-,1,Fv Split Rs.10 To Rs.2,05-Apr-2010,06-Apr-2010,-,-,-,S.E. Investments Limited,INE420C01026,-,
FOSECOIND,EQ,-,10,Final Div-Rs.7/- Pr Share,05-Apr-2010,-,07-Apr-2010,16-Apr-2010,-,Foseco India Limited,INE519A01011,-,
WYETH,EQ,-,10,Agm/Div-Rs.20/- Per Share,06-Apr-2010,-,08-Apr-2010,21-Apr-2010,-,Wyeth Limited,INE378A01012,-,
ARSSINFRA,EQ,-,10,Int Div-Rs.2/- Per Share,06-Apr-2010,07-Apr-2010,-,-,-,ARSS Infrastructure Projects Limited,INE267I01010,-,
SANOFI,EQ,-,10,Agm/Div-Rs.16.50 Pr Share,07-Apr-2010,-,09-Apr-2010,27-Apr-2010,-,Sanofi India Limited,INE058A01010,-,
UNITY,EQ,-,2,Fv Split Rs.10 To Rs.2,07-Apr-2010,08-Apr-2010,-,-,-,Unity Infraprojects Limited,INE466H01028,-,
