symbol,series,ind,faceVal,subject,exDate,recDate,bcStartDate,bcEndDate,ndStartDate,comp,isin,ndEndDate,caBroadcastDate
HCLTECH,EQ,-,2,Interim Dividend - Rs 10 Per Share,20-Jan-2022,22-Jan-2022,-,-,-,HCL Technologies Limited,INE860A01027,-,
AURIGROW,EQ,-,1,Bonus 1:1,20-Jan-2022,21-Jan-2022,-,-,-,Auri Grow India Limited,INE925Y01036,-,
RAILTEL,EQ,-,10,Interim Dividend - Rs 1.75 Per Share,20-Jan-2022,21-Jan-2022,-,-,-,Railtel Corporation Of India Limited,INE0DD101019,-,
WIPRO,EQ,-,2,Interim Dividend - Re 1 Per Share,21-Jan-2022,24-Jan-2022,-,-,-,Wipro Limited,INE075A01022,-,
CESC,EQ,-,1,Interim Dividend - Rs 4.50 Per Share,24-Jan-2022,25-Jan-2022,-,-,-,CESC Limited,INE486A01013,-,
ANGELONE,EQ,-,10,Interim Dividend - Rs 7 Per Share,24-Jan-2022,25-Jan-2022,-,-,-,Angel One Limited,INE732I01013,-,
KPIGREEN,EQ,-,5,Interim Dividend - Rs 0.40 Per Share,24-Jan-2022,25-Jan-2022,-,-,-,KPI Green Energy Limited,INE542W01017,-,
DCMSHRIRAM,EQ,-,2,Interim Dividend - Rs 5.20 Per Share,24-Jan-2022,26-Jan-2022,-,-,-,DCM Shriram Limited,INE499A01024,-,
732GS2024,GS,-,100,Interest Payment,25-Jan-2022,27-Jan-2022,-,-,-,GOVERNMENT OF INDIA,IN0020180488,-,
84GS2024,GS,-,100,Interest Payment,25-Jan-2022,27-Jan-2022,-,-,-,GOVERNMENT OF INDIA,IN0020140045,-,
LTTS,EQ,-,2,Interim Dividend - Rs 10 Per Share,25-Jan-2022,27-Jan-2022,-,-,-,L&T Technology Services Limited,INE010V01017,-,
PERSISTENT,EQ,-,5,Interim Dividend - Rs 20 Per Share,27-Jan-2022,29-Jan-2022,-,-,-,Persistent Systems Limited,INE262H01013,-,
LAGNAM,EQ,-,10,Interim Dividend - Rs 0.50 Per Share,27-Jan-2022,28-Jan-2022,-,-,-,Lagnam Spintex Limited,INE548Z01017,-,
BEPL,EQ,-,1,Interim Dividend - Re 1  Per Share,27-Jan-2022,28-Jan-2022,-,-,-,Bhansali Engineering Polymers Limited,INE922A01025,-,
SHREMINVIT,IV,-,100,Dividend - Rs 1.25 Per Unit/Interst Amount - Rs 0.646 Per Unit/Return On Capital - Rs 1.554 Per Unit,28-Jan-2022,31-Jan-2022,-,-,-,Shrem Invit,INE0GTI23014,-,
RKFORGE,EQ,-,2,Interim Dividend - Rs 0.50 Per Share,28-Jan-2022,31-Jan-2022,-,-,-,Ramkrishna Forgings Limited,INE399G01015,-,
832GS2032,GS,-,100,Interest Payment,31-Jan-2022,01-Feb-2022,-,-,-,GOVERNMENT OF INDIA,IN0020070044,-,
SAREGAMA,EQ,-,1,Interim Dividend - Rs 30 Per Share,31-Jan-2022,01-Feb-2022,-,-,-,Saregama India Limited,INE979A01017,-,
826GS2027,GS,-,100,Interest Payment,31-Jan-2022,01-Feb-2022,-,-,-,GOVERNMENT OF INDIA,IN0020070036,-,
CCL,EQ,-,2,Interim Dividend - Rs 3 Per Share,31-Jan-2022,01-Feb-2022,-,-,-,CCL Products (India) Limited,INE421D01014,-,
MASTEK,EQ,-,5,Interim Dividend - Rs 7 Per Share,31-Jan-2022,01-Feb-2022,-,-,-,Mastek Limited,INE759A01021,-,
VISAKAIND,EQ,-,2,Interim Dividend - Rs  7 Per Share,31-Jan-2022,01-Feb-2022,-,-,-,Visaka Industries Limited,INE392A01013,-,
808GS2022,GS,-,100,Interest Payment,31-Jan-2022,01-Feb-2022,-,-,-,GOVERNMENT OF INDIA,IN0020070028,-,
577GS2030,GS,-,100,Interest Payment,01-Feb-2022,02-Feb-2022,-,-,-,Government of India,IN0020200153,-,
PCBL,EQ,-,1,Interim Dividend - Rs 10 Per Share,01-Feb-2022,02-Feb-2022,-,-,-,PCBL Chemical Limited,INE602A01023,-,
ORIENTELEC,EQ,-,1,Interim Dividend - Rs 0.75  Per Share,01-Feb-2022,02-Feb-2022,-,-,-,Orient Electric Limited,INE142Z01019,-,
INDIGRID,IV,-,100,Interest Amount - Rs 2.66 Per Unit / Return On Capital - Rs 0.52 Per Unit,01-Feb-2022,02-Feb-2022,-,-,-,IndiGrid Infrastructure Trust,INE219X23014,-,
NGIL,EQ,-,10,Extra Ordinary General Meeting,02-Feb-2022,-,04-Feb-2022,14-Feb-2022,-,Nakoda Group of Industries Limited,INE236Y01012,-,
WENDT,EQ,-,10,Interim Dividend - Rs 20 Per Share,02-Feb-2022,03-Feb-2022,-,-,-,Wendt (India) Limited,INE274C01019,-,
COSMOFIRST,EQ,-,10,Interim Dividend - Rs 10 Per Share,02-Feb-2022,03-Feb-2022,-,-,-,COSMO FIRST LIMITED,INE757A01017,-,
PGINVIT,IV,-,100,Interest Income - Rs 1.99 Per Unit/ Dividend - Re 1 Per Unit/Treasury Income Re. 0.01 Per Unit,02-Feb-2022,03-Feb-2022,-,-,-,POWERGRID Infrastructure Investment Trust,INE0GGX23010,-,
CONCOR,EQ,-,5,Interim Dividend - Rs 2 Per Share,02-Feb-2022,03-Feb-2022,-,-,-,Container Corporation of India Limited,INE111A01017,-,
TORNTPHARM,EQ,-,5,Interim Dividend - Rs 25 Per Share,02-Feb-2022,03-Feb-2022,-,-,-,Torrent Pharmaceuticals Limited,INE685A01028,-,
SHARDACROP,EQ,-,10,Interim Dividend - Rs 3 Per Share,02-Feb-2022,03-Feb-2022,-,-,-,Sharda Cropchem Limited,INE221J01015,-,
SHAREINDIA,EQ,-,2,Interim Dividend - Rs 2 Per Share,02-Feb-2022,03-Feb-2022,-,-,-,Share India Securities Limited,INE932X01018,-,
TCI,EQ,-,2,Interim Dividend - Rs 2 Per Share,03-Feb-2022,04-Feb-2022,-,-,-,Transport Corporation of India Limited,INE688A01022,-,
SRF,EQ,-,10,Interim Dividend - Rs 4.75 Per Share,03-Feb-2022,04-Feb-2022,-,-,-,SRF Limited,INE647A01010,-,
THANGAMAYL,EQ,-,10,Interim Dividend - Rs 5 Per Share,03-Feb-2022,04-Feb-2022,-,-,-,Thangamayil Jewellery Limited,INE085J01014,-,
SYMPHONY,EQ,-,2,Interim Dividend - Re 1 Per Share,03-Feb-2022,04-Feb-2022,-,-,-,Symphony Limited,INE225D01019,-,
AAKASH,EQ,-,1,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,03-Feb-2022,04-Feb-2022,-,-,-,Aakash Exploration Services Limited,INE087Z01016,-,
ZENSARTECH,EQ,-,2,Interim Dividend - Rs 1.50 Per Share,03-Feb-2022,04-Feb-2022,-,-,-,Zensar Technologies Limited,INE520A01019,-,
ACCELYA,EQ,-,10,Interim Dividend - Rs 17 Per Share,03-Feb-2022,04-Feb-2022,-,-,-,Accelya Solutions India Limited,INE793A01012,-,
KIRLFER,EQ,-,5,Interim Dividend - Rs 2.50 Per Share,03-Feb-2022,04-Feb-2022,-,-,-,Kirloskar Ferrous Industries Ltd,INE884B01025,-,
ESSENTIA,EQ,-,1,Face Value Split (Sub-Division) - From Rs 3/- Per Share To Re 1/- Per Share,03-Feb-2022,04-Feb-2022,-,-,-,Integra Essentia Limited,INE418N01035,-,
NTPC,EQ,-,10,Interim Dividend - Rs 4 Per Share,03-Feb-2022,05-Feb-2022,-,-,-,NTPC Limited,INE733E01010,-,
LAOPALA,EQ,-,2,Interim Dividend - Rs  1.50 Per Share,03-Feb-2022,04-Feb-2022,-,-,-,La Opala RG Limited,INE059D01012,-,
GREENPANEL,EQ,-,1,Interim Dividend - Rs 1.50 Per Share,03-Feb-2022,04-Feb-2022,-,-,-,Greenpanel Industries Limited,INE08ZM01014,-,
GLOBAL,EQ,-,2,Interim Dividend - Rs 2 Per Share,03-Feb-2022,05-Feb-2022,-,-,-,Global Education Limited,INE291W01011,-,
TCIEXP,EQ,-,2,Interim Dividend - Rs 3 Per Share,03-Feb-2022,05-Feb-2022,-,-,-,TCI Express Limited,INE586V01016,-,
BIGBLOC,EQ,-,2,Interim Dividend - Rs 0.10 Per Share,03-Feb-2022,04-Feb-2022,-,-,-,Bigbloc Construction Limited,INE412U01017,-,
IIFLCAPS,EQ,-,2,Interim Dividend - Rs 3 Per Share,03-Feb-2022,04-Feb-2022,-,-,-,IIFL Capital Services Limited,INE489L01022,-,
IEX,EQ,-,1,Interim Dividend - Re 1 Per Share,03-Feb-2022,04-Feb-2022,-,-,-,Indian Energy Exchange Limited,INE022Q01012,-,
VAIBHAVGBL,EQ,-,2,Interim Dividend - Rs 1.50 Per Share,03-Feb-2022,05-Feb-2022,-,-,-,Vaibhav Global Limited,INE884A01019,-,
IIFL,EQ,-,2,Interim Dividend - Rs 3.50 Per Share,03-Feb-2022,04-Feb-2022,-,-,-,IIFL Finance Limited,INE530B01024,-,
MOTILALOFS,EQ,-,1,Interim Dividend - Rs 7 Per Share,03-Feb-2022,04-Feb-2022,-,-,-,Motilal Oswal Financial Services Limited,INE338I01027,-,
EMBASSY,RR,-,300,Distribution,04-Feb-2022,07-Feb-2022,-,-,-,Embassy Office Parks REIT,INE041025011,-,
MARICO,EQ,-,1,Interim Dividend - Rs 6.25 Per Share,04-Feb-2022,07-Feb-2022,-,-,-,Marico Limited,INE196A01026,-,
CHAMBLFERT,EQ,-,10,Interim Dividend - Rs 4.50 Per Share,04-Feb-2022,07-Feb-2022,-,-,-,Chambal Fertilizers & Chemicals Limited,INE085A01013,-,
SIYSIL,EQ,-,2,Interim Dividend - Rs 3 Per Share,04-Feb-2022,07-Feb-2022,-,-,-,Siyaram Silk Mills Limited,INE076B01010,-,
INFIBEAM,EQ,-,1,Interim Dividend - Rs 0.05 Per Share,07-Feb-2022,08-Feb-2022,-,-,-,Infibeam Avenues Limited,INE483S01012,-,
CONTROLPR,EQ,-,10,Interim Dividend - Rs 4 Per Share,07-Feb-2022,08-Feb-2022,-,-,-,Control Print Limited,INE663B01015,-,
EXIDEIND,EQ,-,1,Interim Dividend - Rs 2 Per Share,07-Feb-2022,08-Feb-2022,-,-,-,Exide Industries Limited,INE302A01020,-,
KKCL,EQ,-,10,Interim Dividend - Rs 4 Per Share,07-Feb-2022,08-Feb-2022,-,-,-,Kewal Kiran Clothing Limited,INE401H01017,-,
ROUTE,EQ,-,10,Interim Dividend - Rs 3 Per Share,07-Feb-2022,08-Feb-2022,-,-,-,ROUTE MOBILE LIMITED,INE450U01017,-,
KEI,EQ,-,2,Interim Dividend - Rs 2.50 Per Share,07-Feb-2022,08-Feb-2022,-,-,-,KEI Industries Limited,INE878B01027,-,
COFORGE,EQ,-,2,Interim Dividend - Rs 13 Per Share,07-Feb-2022,08-Feb-2022,-,-,-,Coforge Limited,INE591G01017,-,
NIITLTD,EQ,-,2,Interim Dividend - Rs 3 Per Share,08-Feb-2022,09-Feb-2022,-,-,-,NIIT Limited,INE161A01038,-,
75GS2034,GS,-,100,Interest Payment,08-Feb-2022,09-Feb-2022,-,-,-,GOVERNMENT OF INDIA,IN0020040039,-,
BIRLANU,EQ,-,10,Interim Dividend - Rs 20 Per Share,08-Feb-2022,09-Feb-2022,-,-,-,BirlaNu Limited,INE557A01011,-,
BLUEDART,EQ,-,10,Interim Dividend - Rs 25 Per Share,08-Feb-2022,09-Feb-2022,-,-,-,Blue Dart Express Limited,INE233B01017,-,
SCHAEFFLER,EQ,-,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,08-Feb-2022,09-Feb-2022,-,-,-,Schaeffler India Limited,INE513A01014,-,
SHRIPISTON,EQ,-,10,Interim Dividend - Rs 6 Per Share,08-Feb-2022,09-Feb-2022,-,-,-,Shriram Pistons & Rings Limited,INE526E01018,-,
GRAVITA,EQ,-,2,Interim Dividend - Rs 3 Per Share,08-Feb-2022,09-Feb-2022,-,-,-,Gravita India Limited,INE024L01019,-,
PGHH,EQ,-,10,Interim Dividend - Rs 95 Per Share,08-Feb-2022,09-Feb-2022,-,-,-,Procter & Gamble Hygiene and Health Care Limited,INE179A01014,-,
SUNPHARMA,EQ,-,1,Interim Dividend - Rs 7 Per Share,09-Feb-2022,10-Feb-2022,-,-,-,Sun Pharmaceutical Industries Limited,INE044A01028,-,
GPTINFRA,EQ,-,10,Interim Dividend - Rs 1.50 Per Share,09-Feb-2022,10-Feb-2022,-,-,-,GPT Infraprojects Limited,INE390G01014,-,
ORIENTCEM,EQ,-,1,Interim Dividend - Rs 0.75 Per Share,09-Feb-2022,10-Feb-2022,-,-,-,Orient Cement Limited,INE876N01018,-,
AARTIDRUGS,EQ,-,10,Interim Dividend - Re 1  Per Share,09-Feb-2022,10-Feb-2022,-,-,-,Aarti Drugs Limited,INE767A01016,-,
IOC,EQ,-,10,Interim Dividend - Rs  4 Per Share,09-Feb-2022,10-Feb-2022,-,-,-,Indian Oil Corporation Limited,INE242A01010,-,
GILLETTE,EQ,-,10,Interim Dividend - Rs 33 Per Share,09-Feb-2022,10-Feb-2022,-,-,-,Gillette India Limited,INE322A01010,-,
BEL,EQ,-,1,Interim Dividend - Rs 1.50 Per Share,09-Feb-2022,10-Feb-2022,-,-,-,Bharat Electronics Limited,INE263A01016,-,
LTFOODS,EQ,-,1,Interim Dividend - Rs 0.50 Per Share,10-Feb-2022,11-Feb-2022,-,-,-,LT Foods Limited,INE818H01020,-,
KPITTECH,EQ,-,10,Interim Dividend - Rs 1.25 Per Share,10-Feb-2022,11-Feb-2022,-,-,-,KPIT Technologies Limited,INE04I401011,-,
GREENLAM,EQ,-,1,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Re 1/- Per Share,10-Feb-2022,11-Feb-2022,-,-,-,Greenlam Industries Limited,INE544R01013,-,
GMMPFAUDLR,EQ,-,2,Interim Dividend - Re 1 Per Share,10-Feb-2022,11-Feb-2022,-,-,-,GMM Pfaudler Limited,INE541A01023,-,
MASFIN,EQ,-,10,Interim Dividend - Rs 1.25 Per Share,10-Feb-2022,12-Feb-2022,-,-,-,MAS Financial Services Limited,INE348L01012,-,
VRLLOG,EQ,-,10,Interim Dividend - Rs 8 Per Share,10-Feb-2022,11-Feb-2022,-,-,-,VRL Logistics Limited,INE366I01010,-,
IRBINVIT,IV,-,102,Interest Amount - Rs 1.20 Per Unit/ Return On Capital - Rs 1.20 Per Unit,10-Feb-2022,12-Feb-2022,-,-,-,IRB InvIT Fund,INE183W23014,-,
SBCL,EQ,-,2,Interim Dividend - Rs 0.50 Per Share,10-Feb-2022,12-Feb-2022,-,-,-,Shivalik Bimetal Controls Limited,INE386D01027,-,
JUBLINGREA,EQ,-,1,Interim Dividend - Rs 2.50 Per Sh,10-Feb-2022,11-Feb-2022,-,-,-,Jubilant Ingrevia Limited,INE0BY001018,-,
SPMLINFRA,EQ,-,2,Extra Ordinary General Meeting,10-Feb-2022,-,14-Feb-2022,21-Feb-2022,-,SPML Infra Limited,INE937A01023,-,
DHANUKA,EQ,-,2,Interim Dividend - Rs 8 Per Share,10-Feb-2022,12-Feb-2022,-,-,-,Dhanuka Agritech Limited,INE435G01025,-,
CHOLAFIN,EQ,-,2,Interim Dividend - Rs 1.30 Per Share,10-Feb-2022,11-Feb-2022,-,-,-,Cholamandalam Investment and Finance Company Limited,INE121A01016,-,
TORNTPOWER,EQ,-,10,Interim Dividend - Rs 9 Per Share,10-Feb-2022,11-Feb-2022,-,-,-,Torrent Power Limited,INE813H01021,-,
ALKEM,EQ,-,2,Interim Dividend - Rs 30 Per Sh,10-Feb-2022,12-Feb-2022,-,-,-,Alkem Laboratories Limited,INE540L01014,-,
BAJAJCON,EQ,-,1,Interim Dividend - Rs 4 Per Share,10-Feb-2022,12-Feb-2022,-,-,-,Bajaj Consumer Care Limited,INE933K01021,-,
NACLIND,EQ,-,1,Interim Dividend - Rs 0.15 Per Share,10-Feb-2022,11-Feb-2022,-,-,-,NACL Industries Limited,INE295D01020,-,
TTKPRESTIG,EQ,-,1,Interim Dividend - Rs 2.50 Per Share,10-Feb-2022,12-Feb-2022,-,-,-,TTK Prestige Limited,INE690A01010,-,
EMAMILTD,EQ,-,1,Interim Dividend - Rs 4 Per Share,10-Feb-2022,11-Feb-2022,-,-,-,Emami Limited,INE548C01024,-,
SHREECEM,EQ,-,10,Interim Dividend - Rs 45 Per Share,10-Feb-2022,12-Feb-2022,-,-,-,SHREE CEMENT LIMITED,INE070A01015,-,
APCOTEXIND,EQ,-,2,Interim Dividend - Rs 2 Per Share,10-Feb-2022,11-Feb-2022,-,-,-,Apcotex Industries Limited,INE116A01016,-,
NITINSPIN,EQ,-,10,Interim Dividend - Rs 1.50 Per Share,10-Feb-2022,11-Feb-2022,-,-,-,Nitin Spinners Limited,INE229H01012,-,
BPCL,EQ,-,10,Interim Dividend - Rs 5 Per Share,10-Feb-2022,11-Feb-2022,-,-,-,Bharat Petroleum Corporation Limited,INE029A01011,-,
CARYSIL,EQ,-,2,Interim Dividend - Rs 1.20 Per Share,11-Feb-2022,14-Feb-2022,-,-,-,CARYSIL LIMITED,INE482D01024,-,
SONACOMS,EQ,-,10,Interim Dividend - Rs 0.77 Per Share,11-Feb-2022,14-Feb-2022,-,-,-,Sona BLW Precision Forgings Limited,INE073K01018,-,
BALRAMCHIN,EQ,-,1,Interim Dividend - Rs 2.50 Per Share,11-Feb-2022,14-Feb-2022,-,-,-,Balrampur Chini Mills Limited,INE119A01028,-,
824GS2027,GS,-,100,Interest Payment,11-Feb-2022,14-Feb-2022,-,-,-,GOVERNMENT OF INDIA,IN0020060078,-,
828GS2032,GS,-,100,Interest Payment,11-Feb-2022,14-Feb-2022,-,-,-,GOVERNMENT OF INDIA,IN0020060086,-,
BLS,EQ,-,1,Interim Dividend - Re 1 Per Share,11-Feb-2022,14-Feb-2022,-,-,-,BLS International Services Limited,INE153T01019,-,
TSFINV,EQ,-,5,Special Dividend - Re 1 Per Share,14-Feb-2022,15-Feb-2022,-,-,-,TSF INVESTMENTS LIMITED,INE202Z01029,-,
SHANTIGEAR,EQ,-,1,Interim Dividend - Rs 2.50 Per Share,14-Feb-2022,15-Feb-2022,-,-,-,Shanthi Gears Limited,INE631A01022,-,
PRECWIRE,EQ,-,1,Interim Dividend - Rs 0.45 Per Share,14-Feb-2022,15-Feb-2022,-,-,-,Precision Wires India Limited,INE372C01011,-,
COROMANDEL,EQ,-,1,Interim Dividend - Rs 6 Per Share,14-Feb-2022,15-Feb-2022,-,-,-,Coromandel International Limited,INE169A01023,-,
ITC,EQ,-,1,Interim Dividend - Rs 5.25 Per Share,14-Feb-2022,15-Feb-2022,-,-,-,ITC Limited,INE154A01025,-,
PIIND,EQ,-,1,Interim Dividend - Rs 3 Per Share,14-Feb-2022,15-Feb-2022,-,-,-,PI Industries Limited,INE603J01014,-,
MAPMYINDIA,EQ,-,2,Interim Dividend - Rs 2 Per Share,15-Feb-2022,16-Feb-2022,-,-,-,C.E. Info Systems Limited,INE0BV301023,-,
MINDSPACE,RR,-,275,Interest Amount - Rs 0.32 Per Unit/ Dividend - Rs 4.31 Per Unit/ Other Income - Rs 0.01 Per Unit,15-Feb-2022,16-Feb-2022,-,-,-,Mindspace Business Parks REIT,INE0CCU25019,-,
COHANCE,EQ,-,1,Interim Dividend - Re 1 Per Share/ Special Dividend - Rs 2 Per Share,15-Feb-2022,16-Feb-2022,-,-,-,Cohance Lifesciences Limited,INE03QK01018,-,
MINDACORP,EQ,-,2,Interim Dividend - Rs 0.30 Per Share,15-Feb-2022,16-Feb-2022,-,-,-,Minda Corporation Limited,INE842C01013,-,
IOLCP,EQ,-,2,Interim Dividend - Rs 4 Per Share,15-Feb-2022,16-Feb-2022,-,-,-,IOL Chemicals and Pharmaceuticals Limited,INE485C01011,-,
RECLTD,EQ,-,10,Interim Dividend - Rs 6 Per Share,15-Feb-2022,16-Feb-2022,-,-,-,REC Limited,INE020B01018,-,
AARTIIND,EQ,-,5,Interim Dividend - Re 1 Per Share,15-Feb-2022,16-Feb-2022,-,-,-,Aarti Industries Limited,INE769A01020,-,
DALMIASUG,EQ,-,2,Interim Dividend - Rs 3 Per Share,15-Feb-2022,16-Feb-2022,-,-,-,Dalmia Bharat Sugar and Industries Limited,INE495A01022,-,
UNOMINDA,EQ,-,2,Interim Dividend - Rs 0.50 Per Share,16-Feb-2022,17-Feb-2022,-,-,-,UNO Minda Limited,INE405E01023,-,
POWERGRID,EQ,-,10,Interim Dividend - Rs 5.50 Per Share,16-Feb-2022,17-Feb-2022,-,-,-,Power Grid Corporation of India Limited,INE752E01010,-,
AVTNPL,EQ,-,1,Interim Dividend - Rs 0.40 Per Share,16-Feb-2022,17-Feb-2022,-,-,-,AVT Natural Products Limited,INE488D01013,-,
ENGINERSIN,EQ,-,5,Interim Dividend - Rs 2 Per Share,16-Feb-2022,17-Feb-2022,-,-,-,Engineers India Limited,INE510A01010,-,
RGL,EQ,-,2,Interim Dividend - Rs 5.50 Per Share,17-Feb-2022,18-Feb-2022,-,-,-,Renaissance Global Limited,INE722H01016,-,
MRF,EQ,-,10,Interim Dividend - Rs 3 Per Share,17-Feb-2022,18-Feb-2022,-,-,-,MRF Limited,INE883A01011,-,
TIINDIA,EQ,-,1,Interim Dividend - Rs 2 Per Share,17-Feb-2022,18-Feb-2022,-,-,-,Tube Investments of India Limited,INE974X01010,-,
IRCTC,EQ,-,2,Interim Dividend - Rs 2 Per Share,17-Feb-2022,18-Feb-2022,-,-,-,Indian Railway Catering And Tourism Corporation Limited,INE335Y01012,-,
UNIDT,EQ,-,10,Interim Dividend - Rs 0.90 Per Share,17-Feb-2022,19-Feb-2022,-,-,-,United Drilling Tools Limited,INE961D01019,-,
CAMS,EQ,-,2,Interim Dividend - Rs 10.75 Per Share,17-Feb-2022,18-Feb-2022,-,-,-,Computer Age Management Services Limited,INE596I01012,-,
AEGISLOG,EQ,-,1,Interim Divdend - Rs 2 Per Share,17-Feb-2022,18-Feb-2022,-,-,-,Aegis Logistics Limited,INE208C01025,-,
ANTELOPUS,EQ,-,10,Interim Dividend - Rs 5 Per Share,17-Feb-2022,19-Feb-2022,-,-,-,Antelopus Selan Energy Limited,INE818A01017,-,
FSL,EQ,-,10,Interim Dividend - Rs 3.50 Per Share,17-Feb-2022,18-Feb-2022,-,-,-,Firstsource Solutions Limited,INE684F01012,-,
GVKPIL,EQ,-,1,Annual General Meeting,17-Feb-2022,-,21-Feb-2022,25-Feb-2022,-,GVK Power & Infrastructure Limited,INE251H01024,-,
MOIL,EQ,-,10,Interim Divdend,17-Feb-2022,19-Feb-2022,-,-,-,MOIL Limited,INE490G01020,-,
HAL,EQ,-,5,Interim Dividend - Rs 26 Per Share,17-Feb-2022,18-Feb-2022,-,-,-,Hindustan Aeronautics Limited,INE066F01012,-,
SUNTV,EQ,-,5,Interim Dividend - Rs 2.50 Per Share,17-Feb-2022,18-Feb-2022,-,-,-,Sun TV Network Limited,INE424H01027,-,
ESABINDIA,EQ,-,10,Interim Dividend - Rs 18 Per Share,17-Feb-2022,18-Feb-2022,-,-,-,Esab India Limited,INE284A01012,-,
GRANULES,EQ,-,1,Interim Dividend - Rs 0.25 Per Share,17-Feb-2022,18-Feb-2022,-,-,-,Granules India Limited,INE101D01012,-,
BEML,EQ,-,5,Extra Ordinary General Meeting,17-Feb-2022,-,19-Feb-2022,25-Feb-2022,-,BEML Limited,INE258A01016,-,
PAGEIND,EQ,-,10,Interim Dividend - Rs 100 Per Share,17-Feb-2022,18-Feb-2022,-,-,-,Page Industries Limited,INE761H01022,-,
SUNDARMFIN,EQ,-,10,Interim Dividend - Rs 10 Per Share,17-Feb-2022,18-Feb-2022,-,-,-,Sundaram Finance Limited,INE660A01013,-,
JMFINANCIL,EQ,-,1,Interim Dividend - Rs 0.50 Per Share,17-Feb-2022,18-Feb-2022,-,-,-,JM Financial Limited,INE780C01023,-,
NATIONALUM,EQ,-,5,Interim Dividend - Rs 3 Per Share,17-Feb-2022,18-Feb-2022,-,-,-,National Aluminium Company Limited,INE139A01026,-,
FDC,EQ,-,1,Buy Back,17-Feb-2022,19-Feb-2022,-,-,-,FDC Limited,INE258B01022,-,
GOLDIAM,EQ,-,2,Interim Dividend - Rs 3 Per Share,17-Feb-2022,18-Feb-2022,-,-,-,Goldiam International Limited,INE025B01017,-,
KPRMILL,EQ,-,1,Buyback,17-Feb-2022,19-Feb-2022,-,-,-,K.P.R. Mill Limited,INE930H01015,-,
NMDC,EQ,-,1,Interim Dividend - Rs 5.73 Per Share,17-Feb-2022,18-Feb-2022,-,-,-,NMDC Limited,INE584A01023,-,
MGL,EQ,-,10,Interim Dividend - Rs 9.50 Per Share,17-Feb-2022,18-Feb-2022,-,-,-,Mahanagar Gas Limited,INE002S01010,-,
