symbol,series,ind,faceVal,subject,exDate,recDate,bcStartDate,bcEndDate,ndStartDate,comp,isin,ndEndDate,caBroadcastDate
WHEELS,EQ,-,10,Interim Dividend-30%,13-Feb-2007,14-Feb-2007,-,-,-,Wheels India Limited,INE715A01015,-,
REIAGRO,EQ,-,10,Int Div-Rs.1.50/- Per Sh,13-Feb-2007,14-Feb-2007,-,-,-,Rei Agro Limited,INE385B01015,-,
INDIABULLS,EQ,-,2,1st Int Div-Rs.2/- Per Sh,14-Feb-2007,15-Feb-2007,-,-,-,Indiabulls Financial Services Limited,INE894F01025,-,
GILLETTE,EQ,-,10,Int Div-Rs.10/- Per Sh,14-Feb-2007,15-Feb-2007,-,-,-,Gillette India Limited,INE322A01010,-,
PNB,EQ,-,2,Interim Dividend-40%,14-Feb-2007,15-Feb-2007,-,-,-,Punjab National Bank,INE160A01014,-,
63MOONS,EQ,-,2,3rd Interim Dividend-40%,14-Feb-2007,16-Feb-2007,-,-,-,63 moons technologies limited,INE111B01023,-,
ORIENTPPR,EQ,-,1,Int Div-Rs.4/- Per Sh,14-Feb-2007,16-Feb-2007,-,-,-,Orient Paper & Industries Limited,INE592A01026,-,
CREWBOS,EQ,-,10,Interim Dividend-7.5%,14-Feb-2007,15-Feb-2007,-,-,-,Crew B.O.S. Products Limited,INE514G01019,-,
XLENERGY,EQ,-,10,Interim Dividend-10%,14-Feb-2007,15-Feb-2007,-,-,-,XL Energy Limited,INE183H01011,-,
HIKAL,EQ,-,2,Interim Dividend-30%,14-Feb-2007,15-Feb-2007,-,-,-,Hikal Limited,INE475B01014,-,
EPL,EQ,-,2,Interim Dividend-100%,14-Feb-2007,15-Feb-2007,-,-,-,EPL Limited,INE255A01020,-,
LAKSHMIEFL,EQ,-,2,Interim Dividend-25%,14-Feb-2007,15-Feb-2007,-,-,-,Lakshmi Energy and Foods Limited,INE992B01026,-,
JAGRAN,EQ,-,2,Int Div-Rs.7.50 Per Sh,14-Feb-2007,16-Feb-2007,-,-,-,Jagran Prakashan Limited,INE199G01027,-,
VEDL,EQ,-,1,Int Div-Rs.15/- Per Sharepurpose Revised,19-Feb-2007,20-Feb-2007,-,-,-,Vedanta Limited,INE205A01025,-,
STCINDIA,EQ,-,10,Interim Dividend-20%,19-Feb-2007,20-Feb-2007,-,-,-,The State Trading Corporation of India Limited,INE655A01013,-,
SUPRAJIT,EQ,-,1,Interim Dividend-20%,19-Feb-2007,20-Feb-2007,-,-,-,Suprajit Engineering Limited,INE399C01030,-,
MTNL,EQ,-,10,Interim Dividend-30%,19-Feb-2007,20-Feb-2007,-,-,-,Mahanagar Telephone Nigam Limited,INE153A01019,-,
LML,EQ,-,10,Agm,20-Feb-2007,-,22-Feb-2007,28-Feb-2007,-,LML Limited,INE862A01015,-,
MANUGRAPH,EQ,-,2,Interim Dividend-100%,20-Feb-2007,21-Feb-2007,-,-,-,Manugraph India Limited,INE867A01022,-,
MARICO,EQ,-,1,Fv Split Rs.10/- To Re.1/,21-Feb-2007,28-Feb-2007,-,-,21-Feb-2007,Marico Limited,INE196A01026,27-Feb-2007,
AMBUJACEM,EQ,-,2,Final Dividend-40%,21-Feb-2007,-,23-Feb-2007,02-Mar-2007,-,Ambuja Cements Limited,INE079A01024,-,
BERGEPAINT,EQ,-,1,Interim Dividend-30%,22-Feb-2007,23-Feb-2007,-,-,-,Berger Paints (I) Limited,INE463A01020,-,
PVP,EQ,-,10,Agm,27-Feb-2007,-,01-Mar-2007,07-Mar-2007,-,PVP Ventures Limited,INE362A01016,-,
TTL,EQ,-,1,Interim Dividend-10%,27-Feb-2007,28-Feb-2007,-,-,-,T T Limited,INE592B01016,-,
DREDGECORP,EQ,-,10,Interim Dividend-60%     Purpose Revised,28-Feb-2007,01-Mar-2007,-,-,-,Dredging Corporation of India Limited,INE506A01018,-,
DHAMPURSUG,EQ,-,10,Agm/Final Dividend-10%,07-Mar-2007,-,09-Mar-2007,15-Mar-2007,-,Dhampur Sugar Mills Limited,INE041A01016,-,
ORIENTBANK,EQ,-,10,Interim Dividend-20%,07-Mar-2007,08-Mar-2007,-,-,-,Oriental Bank of Commerce,INE141A01014,-,
ALCHEMIST,EQ,-,1,Bonus 1:1,08-Mar-2007,09-Mar-2007,-,-,-,Alchemist Limited,INE964B01025,-,
AUTOIND,EQ,-,10,Interim Dividend-25%,08-Mar-2007,09-Mar-2007,-,-,-,Autoline Industries Limited,INE718H01014,-,
DWARKESH,EQ,-,1,Agm/Dividend - 60%,09-Mar-2007,-,13-Mar-2007,23-Mar-2007,-,Dwarikesh Sugar Industries Limited,INE366A01033,-,
PFIZER,EQ,-,10,Agm/Div-Rs.22.50 Per Sh  Purpose Revised,09-Mar-2007,-,13-Mar-2007,22-Mar-2007,-,Pfizer Limited,INE182A01018,-,
GAIL,EQ,-,10,Spl Interim Dividend-25% Purpose Revised,09-Mar-2007,12-Mar-2007,-,-,-,GAIL (India) Limited,INE129A01019,-,
MRF,EQ,-,10,Agm/Final Dividend - 140%,09-Mar-2007,-,13-Mar-2007,22-Mar-2007,-,MRF Limited,INE883A01011,-,
MFSL,EQ,-,2,Fv Split Rs.10/- To Rs.2/,12-Mar-2007,19-Mar-2007,-,-,12-Mar-2007,Max Financial Services Limited,INE180A01020,16-Mar-2007,
DCHL,EQ,-,2,Fv Split Rs.10/- To Rs.2/,13-Mar-2007,21-Mar-2007,-,-,13-Mar-2007,Deccan Chronicle Holdings Limited,INE137G01027,20-Mar-2007,
GODREJCP,EQ,-,1,Annual Book Closure,14-Mar-2007,-,16-Mar-2007,16-Mar-2007,-,Godrej Consumer Products Limited,INE102D01028,-,
NIRMA,EQ,-,5,Sch-Fv Spl-Int Div-80%   Purpose Revised,14-Mar-2007,22-Mar-2007,-,-,14-Mar-2007,Nirma Limited,INE091A01029,21-Mar-2007,
GLAXO,EQ,-,10,Div Fin-170% + Spl-140%  Purpose Revised,14-Mar-2007,-,16-Mar-2007,30-Mar-2007,-,GlaxoSmithKline Pharmaceuticals Limited,INE159A01016,-,
ACC,EQ,-,10,Agm/Div-Rs.15/- Per Sh,14-Mar-2007,-,16-Mar-2007,28-Mar-2007,-,ACC Limited,INE012A01025,-,
GUJRATGAS,EQ,-,2,Div-Rs.12.50 Per Share,14-Mar-2007,-,16-Mar-2007,20-Mar-2007,-,Gujarat Gas Company Limited,INE374A01029,-,
ARIHANT,EQ,-,10,Agm/Final Dividend - 20%,14-Mar-2007,-,16-Mar-2007,23-Mar-2007,-,Arihant Foundations & Housing Limited,INE413D01011,-,
ULTRACEMCO,EQ,-,10,Int Div-Rs.4/- Per Share Purpose Revised,15-Mar-2007,19-Mar-2007,-,-,-,UltraTech Cement Limited,INE481G01011,-,
ALFALAVAL,EQ,-,10,Spl Int Div-150%,15-Mar-2007,16-Mar-2007,-,-,-,Alfa Laval (India) Limited,INE427A01017,-,
HCLTECH,EQ,-,2,Bonus 1:1,15-Mar-2007,16-Mar-2007,-,-,-,HCL Technologies Limited,INE860A01027,-,
FDC,EQ,-,1,Interim Dividend-100%    Purpose Revised,15-Mar-2007,19-Mar-2007,-,-,-,FDC Limited,INE258B01022,-,
GOLDIAM,EQ,-,2,2nd Int Div-Re1.00 Per Shpurpose Revised,15-Mar-2007,17-Mar-2007,-,-,-,Goldiam International Limited,INE025B01017,-,
BAJAJHIND,EQ,-,1,Agm/Dividend-60%,15-Mar-2007,-,17-Mar-2007,30-Mar-2007,-,Bajaj Hindusthan Sugar Limited,INE306A01021,-,
GPIL,EQ,-,1,Interim Dividend-10%,15-Mar-2007,19-Mar-2007,-,-,-,Godawari Power And Ispat limited,INE177H01013,-,
COLGATE,EQ,-,10,2nd Int Div-32.5%        Purpose Revised,15-Mar-2007,16-Mar-2007,-,-,-,Colgate Palmolive India Limited,INE259A01014,-,
ESABINDIA,EQ,-,10,Interim Dividend-55%     Purpose Revised,15-Mar-2007,16-Mar-2007,-,-,-,Esab India Limited,INE284A01012,-,
GRASIM,EQ,-,2,Interim Dividend-275%    Purpose Revised,15-Mar-2007,19-Mar-2007,-,-,-,Grasim Industries Limited,INE047A01013,-,
NAVNETEDUL,EQ,-,2,2nd Interim Dividend-40% Purpose Revised,15-Mar-2007,16-Mar-2007,-,-,-,Navneet Education Limited,INE060A01024,-,
SUNPHARMA,EQ,-,1,Interim Dividend-135%    Purpose Revised,15-Mar-2007,16-Mar-2007,-,-,-,Sun Pharmaceutical Industries Limited,INE044A01028,-,
VALUEIND,EQ,-,10,Agm/Dividend-5%,15-Mar-2007,-,17-Mar-2007,30-Mar-2007,-,Value Industries Limited,INE352A01017,-,
VIDEOIND,EQ,-,10,Agm/Div-Rs.3.50/- Per Sh,15-Mar-2007,-,17-Mar-2007,30-Mar-2007,-,Videocon Industries Limited,INE703A01011,-,
ZANDUREALT,EQ,-,100,Int Div-Rs.75/- Per Sh   Purpose Revised,15-Mar-2007,17-Mar-2007,-,-,-,Zandu Realty Limited,INE719A01017,-,
HINDALCO,EQ,-,1,Interim Dividend-170%    Purpose Revised,16-Mar-2007,20-Mar-2007,-,-,-,Hindalco Industries Limited,INE038A01020,-,
UNICHEMLAB,EQ,-,2,Int Div-Rs.5/- Per Sh    Purpose Revised,16-Mar-2007,20-Mar-2007,-,-,-,Unichem Laboratories Limited,INE351A01019,-,
EICHERMOT,EQ,-,1,Div Int-40% + Spl-250%   Purpose Revised,16-Mar-2007,20-Mar-2007,-,-,-,Eicher Motors Limited,INE066A01013,-,
DABUR,EQ,-,1,Interim Dividend-75%     Purpose Revised,16-Mar-2007,20-Mar-2007,-,-,-,Dabur India Limited,INE016A01026,-,
INDIANCARD,EQ,-,10,Interim Dividend-100%    Purpose Revised,16-Mar-2007,20-Mar-2007,-,-,-,Indian Card Clothing Company Limited,INE061A01014,-,
GRAPHITE,EQ,-,2,Interim Dividend-100%    Purpose Revised,16-Mar-2007,20-Mar-2007,-,-,-,Graphite India Limited,INE371A01025,-,
SUZLON,EQ,-,2,Int Div-Rs.5/- Per Sh    Purpose Revised,16-Mar-2007,20-Mar-2007,-,-,-,Suzlon Energy Limited,INE040H01021,-,
HIMATSEIDE,EQ,-,5,2nd Interim Dividend-25% Purpose Revised,16-Mar-2007,20-Mar-2007,-,-,-,Himatsingka Seide Limited,INE049A01027,-,
THERMAX,EQ,-,2,Int Div-Rs.3.40 Per Sh   Purpose Revised,20-Mar-2007,21-Mar-2007,-,-,-,Thermax Limited,INE152A01029,-,
CHEMFALKAL,EQ,-,5,Interim Dividend-100%    Purpose Revised,20-Mar-2007,21-Mar-2007,-,-,-,Chemfab Alkalis Limited,INE479E01028,-,
SUNDRMBRAK,EQ,-,10,2nd Interim Dividend-50% Purpose Revised,20-Mar-2007,21-Mar-2007,-,-,-,Sundaram Brake Linings Limited,INE073D01013,-,
SUNDRMFAST,EQ,-,1,2nd Int Div-Re0.45 Per Shpurpose Revised,20-Mar-2007,21-Mar-2007,-,-,-,Sundram Fasteners Limited,INE387A01021,-,
KESORAMIND,EQ,-,10,Int Div-Rs.4/- Per Sh    Purpose Revised,20-Mar-2007,21-Mar-2007,-,-,-,Kesoram Industries Limited,INE087A01019,-,
BALAJITELE,EQ,-,2,Int Div-Rs.3.50 Per Sh   Purpose Revised,20-Mar-2007,21-Mar-2007,-,-,-,Balaji Telefilms Limited,INE794B01026,-,
IMPAL,EQ,-,10,Interim Dividend-70%     Purpose Revised,20-Mar-2007,21-Mar-2007,-,-,-,India Motor Parts and Accessories Limited,INE547E01014,-,
PRAJIND,EQ,-,2,Int Div-Rs.1.80/- Per Sh Purpose Revised,20-Mar-2007,21-Mar-2007,-,-,-,Praj Industries Limited,INE074A01025,-,
ABIRLANUVO,EQ,-,10,Interim Dividend-55%     Purpose Revised,20-Mar-2007,21-Mar-2007,-,-,-,Aditya Birla Nuvo Limited,INE069A01017,-,
NUCHEM,EQ,-,10,Agm,20-Mar-2007,-,22-Mar-2007,29-Mar-2007,-,Nuchem Limited,INE946A01016,-,
ASIANPAINT,EQ,-,1,2nd Int Div-Rs6.50 Per Shpurpose Revised,20-Mar-2007,21-Mar-2007,-,-,-,Asian Paints Limited,INE021A01018,-,
AARTIDRUGS,EQ,-,10,1st Int Div-Rs1.20 Per Shpurpose Revised,20-Mar-2007,21-Mar-2007,-,-,-,Aarti Drugs Limited,INE767A01016,-,
AARTIIND,EQ,-,5,2nd Int Div-Re0.30 Per Shpurpose Revised,20-Mar-2007,21-Mar-2007,-,-,-,Aarti Industries Limited,INE769A01020,-,
CRISIL,EQ,-,1,Agm/Div-Rs.15/- Per Sh,20-Mar-2007,-,22-Mar-2007,23-Mar-2007,-,CRISIL Limited,INE007A01017,-,
JSWSTEEL,EQ,-,1,Int Div-Rs.12.50 Per Sh  Purpose Revised,20-Mar-2007,21-Mar-2007,-,-,-,JSW Steel Limited,INE019A01020,-,
KANSAINER,EQ,-,1,Interim Dividend-115%    Purpose Revised,20-Mar-2007,21-Mar-2007,-,-,-,Kansai Nerolac Paints Limited,INE531A01016,-,
KCP,EQ,-,1,Interim Dividend-100%    Purpose Revised,20-Mar-2007,21-Mar-2007,-,-,-,KCP Limited,INE805C01010,-,
ANSALAPI,EQ,-,5,Interim Dividend-15%     Purpose Revised,20-Mar-2007,21-Mar-2007,-,-,-,Ansal Properties & Infrastructure Limited,INE436A01026,-,
PVRINOX,EQ,-,10,Interim Dividend-10%     Purpose Revised,20-Mar-2007,21-Mar-2007,-,-,-,PVR INOX Limited,INE191H01014,-,
ABREL,EQ,-,10,Interim Dividend-37.5%   Purpose Revised,20-Mar-2007,21-Mar-2007,-,-,-,Aditya Birla Real Estate Limited,INE055A01016,-,
SUNDARMFIN,EQ,-,10,Interim Dividend-85%     Purpose Revised,20-Mar-2007,21-Mar-2007,-,-,-,Sundaram Finance Limited,INE660A01013,-,
SHREECEM,EQ,-,10,Int Div-Rs.6/- Per Sh    Purpose Revised,21-Mar-2007,22-Mar-2007,-,-,-,SHREE CEMENT LIMITED,INE070A01015,-,
ALLCARGO,EQ,-,2,2nd Int Div-Rs.2/- Per Shpurpose Revised,21-Mar-2007,22-Mar-2007,-,-,-,Allcargo Logistics Limited,INE418H01029,-,
PGHL,EQ,-,10,Agm/Div-Fin Rs20+Int Rs10purpose Revised,21-Mar-2007,-,23-Mar-2007,30-Mar-2007,-,Procter & Gamble Health Limited,INE199A01012,-,
TECHM,EQ,-,5,Interim Dividend-15%     Purpose Revised,21-Mar-2007,22-Mar-2007,-,-,-,Tech Mahindra Limited,INE669C01028,-,
UPL,EQ,-,2,Interim Dividend-60%     Purpose Revised,21-Mar-2007,22-Mar-2007,-,-,-,UPL Limited,INE628A01036,-,
RIIL,EQ,-,10,Int Div-Rs.3.50 Per Sh   Purpose Revised,21-Mar-2007,22-Mar-2007,-,-,-,Reliance Industrial Infrastructure Limited,INE046A01015,-,
UTTAMSUGAR,EQ,-,10,Agm,21-Mar-2007,-,23-Mar-2007,28-Mar-2007,-,Uttam Sugar Mills Limited,INE786F01031,-,
SAGCEM,EQ,-,2,2nd Interim Dividend-15% Purpose Revised,21-Mar-2007,22-Mar-2007,-,-,-,Sagar Cements Limited,INE229C01013,-,
BLUESTARCO,EQ,-,2,Int Div-Rs.2.40 Per Sharepurpose Revised,21-Mar-2007,22-Mar-2007,-,-,-,Blue Star Limited,INE472A01039,-,
IPCL,EQ,-,10,Int Div-Rs.6/- Per Sh    Purpose Revised,21-Mar-2007,22-Mar-2007,-,-,-,Indian Petrochemicals Corporation Limited,INE006A01019,-,
BLUESTINFO,EQ,-,10,Int Div-Rs.2/- Per Share Purpose Revised,21-Mar-2007,22-Mar-2007,-,-,-,Blue Star Infotech Limited,INE504B01011,-,
BALKRISIND,EQ,-,2,2nd Int Div-Rs.7/- Per Shpurpose Revised,21-Mar-2007,22-Mar-2007,-,-,-,Balkrishna Industries Limited,INE787D01018,-,
NUCLEUS,EQ,-,10,Int Div-Rs.3.50 Per Sh   Purpose Revised,21-Mar-2007,22-Mar-2007,-,-,-,Nucleus Software Exports Limited,INE096B01018,-,
GREAVESCOT,EQ,-,2,3rd Interim Dividend-20% Purpose Revised,21-Mar-2007,22-Mar-2007,-,-,-,Greaves Cotton Limited,INE224A01018,-,
