symbol,series,ind,faceVal,subject,exDate,recDate,bcStartDate,bcEndDate,ndStartDate,comp,isin,ndEndDate,caBroadcastDate
SHRADHA,EQ,-,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,20-Jan-2023,21-Jan-2023,-,-,-,Shradha Infraprojects Limited,INE715Y01015,-,
SPCENET,EQ,-,1,Extra-Ordinary General Meeting,20-Jan-2023,-,22-Jan-2023,28-Jan-2023,-,Spacenet Enterprises India Limited,INE970N01027,-,
SHRADHA,EQ,-,2,Interim Dividend - Re 2 Per Share,20-Jan-2023,21-Jan-2023,-,-,-,Shradha Infraprojects Limited,INE715Y01015,-,
GVPTECH,EQ,-,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,23-Jan-2023,23-Jan-2023,-,-,-,GVP Infotech Limited,INE382T01030,-,
WIPRO,EQ,-,2,Interim Dividend - Re  1 Per Share,24-Jan-2023,25-Jan-2023,-,-,-,Wipro Limited,INE075A01022,-,
PRECWIRE,EQ,-,1,Extra Ordinary General Meeting,24-Jan-2023,24-Jan-2023,-,-,-,Precision Wires India Limited,INE372C01011,-,
SHREMINVIT,IV,-,100,Dividend - Rs 0.404 Per Unit/Interst Amount - Rs 0.424 Per Unit/Return On Capital - Rs 2.572 Per Unit,24-Jan-2023,25-Jan-2023,-,-,-,Shrem Invit,INE0GTI23014,-,
ANGELONE,EQ,-,10,Interim Dividend - Rs  9.60 Per Share,24-Jan-2023,24-Jan-2023,-,-,-,Angel One Limited,INE732I01013,-,
PERSISTENT,EQ,-,5,Interim Dividend - Rs 28 Per Share,25-Jan-2023,27-Jan-2023,-,-,-,Persistent Systems Limited,INE262H01013,-,
732GS2024,GS,-,100,Interest Payment,25-Jan-2023,27-Jan-2023,-,-,-,GOVERNMENT OF INDIA,IN0020180488,-,
INDLMETER,EQ,-,10,Annual General Meeting,25-Jan-2023,-,26-Jan-2023,02-Feb-2023,-,IMP Powers Limited,INE065B01013,-,
HAVELLS,EQ,-,1,Interim Dividend - Rs 3 Per Share,25-Jan-2023,28-Jan-2023,-,-,-,Havells India Limited,INE176B01018,-,
NATIONALUM,EQ,-,5,Interim Dividend - Re 1 Per Share,25-Jan-2023,27-Jan-2023,-,-,-,National Aluminium Company Limited,INE139A01026,-,
84GS2024,GS,-,100,Interest Payment,25-Jan-2023,27-Jan-2023,-,-,-,GOVERNMENT OF INDIA,IN0020140045,-,
METROBRAND,EQ,-,5,Interim Dividend - Rs 2.50 Per Share,27-Jan-2023,28-Jan-2023,-,-,-,Metro Brands Limited,INE317I01021,-,
SURYAROSNI,EQ,-,5,Interim Dividend - Rs 3 Per Share,27-Jan-2023,27-Jan-2023,-,-,-,Surya Roshni Limited,INE335A01012,-,
PGINVIT,IV,-,100,Interest- Rs 2.01 Per Unit/Taxable Dividend - Rs 0.43 Per Unit/Exempt Dividend- Rs 0.25 Per Unit/Spv Debt- Rs 0.30 Per Unit/Treasury Income Rs 0.01 Per Unit,30-Jan-2023,30-Jan-2023,-,-,-,POWERGRID Infrastructure Investment Trust,INE0GGX23010,-,
HINDZINC,EQ,-,2,Interim Dividend - Rs 13 Per Share,30-Jan-2023,30-Jan-2023,-,-,-,Hindustan Zinc Limited,INE267A01017,-,
BANARBEADS,EQ,-,10,Interim Dividend - Rs  2 Per Share,30-Jan-2023,30-Jan-2023,-,-,-,Banaras Beads Limited,INE655B01011,-,
360ONE,EQ,-,1,Interim Dividend - Rs 17 Per Share,30-Jan-2023,30-Jan-2023,-,-,-,360 ONE WAM LIMITED,INE466L01020,-,
RKFORGE,EQ,-,2,Interim Dividend - Re 0.50 Per Share,31-Jan-2023,31-Jan-2023,-,-,-,Ramkrishna Forgings Limited,INE399G01015,-,
WENDT,EQ,-,10,Interim Dividend - Rs 30 Per Share,31-Jan-2023,31-Jan-2023,-,-,-,Wendt (India) Limited,INE274C01019,-,
INDIGRID,IV,-,100,Distribution- Rs 3.30 Comprising Interest Payment- Rs 2.8042 Per Unit / Principal Payment- Rs 0.4958 Per Unit,31-Jan-2023,31-Jan-2023,-,-,-,IndiGrid Infrastructure Trust,INE219X23014,-,
CCL,EQ,-,2,Interim Dividend - Rs 3 Per Share,31-Jan-2023,31-Jan-2023,-,-,-,CCL Products (India) Limited,INE421D01014,-,
LTIM,EQ,-,1,Interim Dividend - Rs 20 Per Share,31-Jan-2023,31-Jan-2023,-,-,-,LTIMindtree Limited,INE214T01019,-,
SIEMENS,EQ,-,2,Dividend - Rs 10 Per Share,31-Jan-2023,-,01-Feb-2023,14-Feb-2023,-,Siemens Limited,INE003A01024,-,
ZENITHEXPO,EQ,-,10,Extra Ordinary General Meeting,01-Feb-2023,-,02-Feb-2023,08-Feb-2023,-,Zenith Exports Limited,INE058B01018,-,
826GS2027,GS,-,100,Interest Payment,01-Feb-2023,01-Feb-2023,-,-,-,GOVERNMENT OF INDIA,IN0020070036,-,
832GS2032,GS,-,100,Interest Payment,01-Feb-2023,01-Feb-2023,-,-,-,GOVERNMENT OF INDIA,IN0020070044,-,
THANGAMAYL,EQ,-,10,Interim Dividend - Rs 6 Per Share,01-Feb-2023,01-Feb-2023,-,-,-,Thangamayil Jewellery Limited,INE085J01014,-,
MASTEK,EQ,-,5,Interim Dividend - Rs 7 Per Share,01-Feb-2023,01-Feb-2023,-,-,-,Mastek Limited,INE759A01021,-,
EPIGRAL,EQ,-,10,Interim Dividend - Rs 2.50 Per Share,01-Feb-2023,01-Feb-2023,-,-,-,Epigral Limited,INE071N01016,-,
DCMSHRIRAM,EQ,-,2,Interim Dividend - Rs 5.80 Per Share,01-Feb-2023,01-Feb-2023,-,-,-,DCM Shriram Limited,INE499A01024,-,
ACCELYA,EQ,-,10,Interim Dividend - Rs 35 Per Share,02-Feb-2023,02-Feb-2023,-,-,-,Accelya Solutions India Limited,INE793A01012,-,
577GS2030,GS,-,100,Interest Payment,02-Feb-2023,02-Feb-2023,-,-,-,Government of India,IN0020200153,-,
VIPIND,EQ,-,2,Interim Dividend - Rs 2 Per Share,02-Feb-2023,02-Feb-2023,-,-,-,VIP Industries Limited,INE054A01019,-,
TVSMOTOR,EQ,-,1,Interim Dividend - Rs 5 Per Share,02-Feb-2023,02-Feb-2023,-,-,-,TVS Motor Company Limited,INE494B01015,-,
SAREGAMA,EQ,-,1,Interim Dividend - Rs 3 Per Share,02-Feb-2023,02-Feb-2023,-,-,-,Saregama India Limited,INE979A01017,-,
VEDL,EQ,-,1,Interim Dividend - Rs 12.50 Per Share,03-Feb-2023,04-Feb-2023,-,-,-,Vedanta Limited,INE205A01025,-,
NTPC,EQ,-,10,Interim Dividend - Rs 4.25 Per Share,03-Feb-2023,04-Feb-2023,-,-,-,NTPC Limited,INE733E01010,-,
VAIBHAVGBL,EQ,-,2,Interim Dividend - Rs 1.50 Per Share,03-Feb-2023,03-Feb-2023,-,-,-,Vaibhav Global Limited,INE884A01019,-,
COFORGE,EQ,-,2,Interim Dividend - Rs 19 Per Sh,03-Feb-2023,03-Feb-2023,-,-,-,Coforge Limited,INE591G01017,-,
CONTROLPR,EQ,-,10,Interim Dividend - Rs 4 Per Share,03-Feb-2023,03-Feb-2023,-,-,-,Control Print Limited,INE663B01015,-,
EMBASSY,RR,-,300,Dividend - Rs 2.23 Per Unit/Interst Amount - Re 0.69 Per Unit/Proceeds Of Amortization - Rs 2.39 Per Unit,03-Feb-2023,03-Feb-2023,-,-,-,Embassy Office Parks REIT,INE041025011,-,
IIFLCAPS,EQ,-,2,Interim Dividend - Rs 3 Per Share,03-Feb-2023,03-Feb-2023,-,-,-,IIFL Capital Services Limited,INE489L01022,-,
KEI,EQ,-,2,Interim Dividend - Rs 3 Per Share,03-Feb-2023,03-Feb-2023,-,-,-,KEI Industries Limited,INE878B01027,-,
MOTILALOFS,EQ,-,1,Interim Dividend - Rs 7 Per Share,03-Feb-2023,04-Feb-2023,-,-,-,Motilal Oswal Financial Services Limited,INE338I01027,-,
STEELCAS,EQ,-,1,Interim Dividend - Rs 1.80 Per Share,03-Feb-2023,03-Feb-2023,-,-,-,Steelcast Limited,INE124E01020,-,
TVSHLTD,EQ,-,5,Interim Dividend - Rs 59 Per Share,03-Feb-2023,03-Feb-2023,-,-,-,TVS Holdings Limited,INE105A01035,-,
TORNTPHARM,EQ,-,5,Interim Dividend - Rs 14 Per Share,03-Feb-2023,03-Feb-2023,-,-,-,Torrent Pharmaceuticals Limited,INE685A01028,-,
ZENSARTECH,EQ,-,2,Interim Dividend - Rs 1.50 Per Share,03-Feb-2023,03-Feb-2023,-,-,-,Zensar Technologies Limited,INE520A01019,-,
SERVOTECH,EQ,-,1,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,03-Feb-2023,03-Feb-2023,-,-,-,Servotech Renewable Power System Limited,INE782X01017,-,
SERVOTECH,EQ,-,1,Interim Dividend - Re 0.20 Per Share,03-Feb-2023,03-Feb-2023,-,-,-,Servotech Renewable Power System Limited,INE782X01017,-,
CONCOR,EQ,-,5,Interim Dividend - Rs 4 Per Share,06-Feb-2023,06-Feb-2023,-,-,-,Container Corporation of India Limited,INE111A01017,-,
MANOMAY,EQ,-,10,Extra Ordinary General Meeting,06-Feb-2023,06-Feb-2023,-,-,-,Manomay Tex India Limited,INE784W01015,-,
SONACOMS,EQ,-,10,Interim Dividend - Rs 1.28 Per Share,06-Feb-2023,06-Feb-2023,-,-,-,Sona BLW Precision Forgings Limited,INE073K01018,-,
PATELENG,EQ,-,1,Rights 1:2@ Premium Rs 11.60/-,06-Feb-2023,06-Feb-2023,-,-,-,Patel Engineering Limited,INE244B01030,-,
SIYSIL,EQ,-,2,Interim Dividend - Rs 3 Per Share,06-Feb-2023,06-Feb-2023,-,-,-,Siyaram Silk Mills Limited,INE076B01010,-,
MINDSPACE,RR,-,275,Distribution Rs 4.80 Per Unit Comprising Of Dividend - Rs 4.37 Per Unit/Interest Amount - Re 0.43 Per Unit,06-Feb-2023,06-Feb-2023,-,-,-,Mindspace Business Parks REIT,INE0CCU25019,-,
ROUTE,EQ,-,10,Interim Dividend - Rs 6 Per Share,07-Feb-2023,07-Feb-2023,-,-,-,ROUTE MOBILE LIMITED,INE450U01017,-,
SHARDACROP,EQ,-,10,Interim Dividend - Rs 3 Per Share,07-Feb-2023,07-Feb-2023,-,-,-,Sharda Cropchem Limited,INE221J01015,-,
SRF,EQ,-,10,Interim Dividend - Rs 3.60 Per Share,07-Feb-2023,07-Feb-2023,-,-,-,SRF Limited,INE647A01010,-,
IIFL,EQ,-,2,Interim Dividend - Rs  4 Per Share,07-Feb-2023,07-Feb-2023,-,-,-,IIFL Finance Limited,INE530B01024,-,
APCOTEXIND,EQ,-,2,Interim Dividend - Rs 2 Per Share,07-Feb-2023,07-Feb-2023,-,-,-,Apcotex Industries Limited,INE116A01016,-,
IGL,EQ,-,2,Interim Dividend - Rs 3 Per Share,07-Feb-2023,07-Feb-2023,-,-,-,Indraprastha Gas Limited,INE203G01019,-,
TCI,EQ,-,2,Interim Dividend - Rs 2.50 Per Share,07-Feb-2023,07-Feb-2023,-,-,-,Transport Corporation of India Limited,INE688A01022,-,
AARTIDRUGS,EQ,-,10,Interim Dividend - Rs 1 Per Share,08-Feb-2023,08-Feb-2023,-,-,-,Aarti Drugs Limited,INE767A01016,-,
ANURAS,EQ,-,10,Interim Dividend - Re 0.60 Per Share,08-Feb-2023,08-Feb-2023,-,-,-,Anupam Rasayan India Limited,INE930P01018,-,
COALINDIA,EQ,-,10,Interim Dividend - Rs 5.25 Per Share,08-Feb-2023,08-Feb-2023,-,-,-,Coal India Limited,INE522F01014,-,
BIRLANU,EQ,-,10,Interim Dividend - Rs 20 Per Share,08-Feb-2023,08-Feb-2023,-,-,-,BirlaNu Limited,INE557A01011,-,
PGHH,EQ,-,10,Interim Dividend - Rs 80 Per Share,08-Feb-2023,08-Feb-2023,-,-,-,Procter & Gamble Hygiene and Health Care Limited,INE179A01014,-,
KAJARIACER,EQ,-,1,Interim Dividend - Rs 6 Per Share,08-Feb-2023,08-Feb-2023,-,-,-,Kajaria Ceramics Limited,INE217B01028,-,
TCIEXP,EQ,-,2,Interim Dividend - Rs 3 Per Share,08-Feb-2023,08-Feb-2023,-,-,-,TCI Express Limited,INE586V01016,-,
POWERGRID,EQ,-,10,Interim Dividend - Rs 5 Per Share,08-Feb-2023,08-Feb-2023,-,-,-,Power Grid Corporation of India Limited,INE752E01010,-,
RADIANTCMS,EQ,-,1,Interim Dividend - Re 1 Per Share,08-Feb-2023,08-Feb-2023,-,-,-,Radiant Cash Management Services Limited,INE855R01021,-,
RAILTEL,EQ,-,10,Interim Dividend - Rs 1.50 Per Share,08-Feb-2023,08-Feb-2023,-,-,-,Railtel Corporation Of India Limited,INE0DD101019,-,
SHANTIGEAR,EQ,-,1,Interim Dividend - Rs 3 Per Share,08-Feb-2023,08-Feb-2023,-,-,-,Shanthi Gears Limited,INE631A01022,-,
SUNPHARMA,EQ,-,1,Interim Dividend - Rs 7.50 Per Share,08-Feb-2023,08-Feb-2023,-,-,-,Sun Pharmaceutical Industries Limited,INE044A01028,-,
MOIL,EQ,-,10,Interim Dividend - Rs 3 Per Share,08-Feb-2023,08-Feb-2023,-,-,-,MOIL Limited,INE490G01020,-,
RECLTD,EQ,-,10,Interim Dividend - Rs 3.25 Per Share,09-Feb-2023,09-Feb-2023,-,-,-,REC Limited,INE020B01018,-,
75GS2034,GS,-,100,Interest Payment,09-Feb-2023,09-Feb-2023,-,-,-,GOVERNMENT OF INDIA,IN0020040039,-,
GILLETTE,EQ,-,10,Interim Dividend - Rs 35 Per Share,09-Feb-2023,09-Feb-2023,-,-,-,Gillette India Limited,INE322A01010,-,
ROML,EQ,-,10,Rights 1:1 @ Premium Rs 20/-,09-Feb-2023,09-Feb-2023,-,-,-,Raj Oil Mills Limited,INE294G01026,-,
IMPAL,EQ,-,10,Interim Dividend - Rs 9 Per Share,09-Feb-2023,09-Feb-2023,-,-,-,India Motor Parts and Accessories Limited,INE547E01014,-,
ORIENTELEC,EQ,-,1,Interim Dividend - Re 0.75  Per Share,09-Feb-2023,09-Feb-2023,-,-,-,Orient Electric Limited,INE142Z01019,-,
GREENPANEL,EQ,-,1,Interim Dividend - Rs 1.50 Per Share,09-Feb-2023,09-Feb-2023,-,-,-,Greenpanel Industries Limited,INE08ZM01014,-,
IRBINVIT,IV,-,102,Interest Amount - Rs 1.75 Per Unit/ Return On Capital - Re 0.25 Per Unit,10-Feb-2023,11-Feb-2023,-,-,-,IRB InvIT Fund,INE183W23014,-,
VIVIMEDLAB,EQ,-,2,Annual General Meeting,10-Feb-2023,-,13-Feb-2023,17-Feb-2023,-,Vivimed Labs Limited,INE526G01013,-,
CARERATING,EQ,-,10,Interim Dividend - Rs 10 Per Share,10-Feb-2023,10-Feb-2023,-,-,-,CARE Ratings Limited,INE752H01013,-,
CHOLAFIN,EQ,-,2,Interim Dividend - Rs 1.30 Per Share,10-Feb-2023,10-Feb-2023,-,-,-,Cholamandalam Investment and Finance Company Limited,INE121A01016,-,
CLEAN,EQ,-,1,Interim Dividend - Rs 2 Per Share,10-Feb-2023,10-Feb-2023,-,-,-,Clean Science and Technology Limited,INE227W01023,-,
GESHIP,EQ,-,10,Interim Dividend - Rs 7.20 Per Share,10-Feb-2023,10-Feb-2023,-,-,-,The Great Eastern Shipping Company Limited,INE017A01032,-,
CARBORUNIV,EQ,-,1,Interim Dividend - Rs 1.50 Per Share,10-Feb-2023,10-Feb-2023,-,-,-,Carborundum Universal Limited,INE120A01026,-,
GPTINFRA,EQ,-,10,Interim Dividend - Re 1 Per Share,10-Feb-2023,10-Feb-2023,-,-,-,GPT Infraprojects Limited,INE390G01014,-,
MASFIN,EQ,-,10,Interim Dividend - Rs 1.80 Per Share,10-Feb-2023,11-Feb-2023,-,-,-,MAS Financial Services Limited,INE348L01012,-,
NACLIND,EQ,-,1,Interim Dividend - Re 0.15 Per Share,10-Feb-2023,10-Feb-2023,-,-,-,NACL Industries Limited,INE295D01020,-,
PCBL,EQ,-,1,Interim Dividend - Rs 5.50 Per Share,10-Feb-2023,10-Feb-2023,-,-,-,PCBL Chemical Limited,INE602A01023,-,
JUBLINGREA,EQ,-,1,Interim Dividend - Rs 2.50 Per Share,10-Feb-2023,10-Feb-2023,-,-,-,Jubilant Ingrevia Limited,INE0BY001018,-,
KPITTECH,EQ,-,10,Interim Dividend - Rs 1.45 Per Share,10-Feb-2023,10-Feb-2023,-,-,-,KPIT Technologies Limited,INE04I401011,-,
ORIENTCEM,EQ,-,1,Interim Dividend - Re 0.50 Per Share,10-Feb-2023,10-Feb-2023,-,-,-,Orient Cement Limited,INE876N01018,-,
SPORTKING,EQ,-,1,Buyback,10-Feb-2023,10-Feb-2023,-,-,-,Sportking India Limited,INE885H01011,-,
VALIANTORG,EQ,-,10,Interim Dividend - Re 1 Per Share,10-Feb-2023,10-Feb-2023,-,-,-,Valiant Organics Limited,INE565V01010,-,
VRLLOG,EQ,-,10,Buy Back,10-Feb-2023,10-Feb-2023,-,-,-,VRL Logistics Limited,INE366I01010,-,
BEL,EQ,-,1,Interim Dividend - Re 0.60 Per Share,10-Feb-2023,10-Feb-2023,-,-,-,Bharat Electronics Limited,INE263A01016,-,
EMAMILTD,EQ,-,1,Interim Dividend - Rs 4 Per Share,13-Feb-2023,13-Feb-2023,-,-,-,Emami Limited,INE548C01024,-,
IDFC,EQ,-,10,Special Dividend - Rs 11 Per Share,13-Feb-2023,13-Feb-2023,-,-,-,IDFC Limited,INE043D01016,-,
ENGINERSIN,EQ,-,5,Interim Dividend - Rs  2 Per Share,13-Feb-2023,13-Feb-2023,-,-,-,Engineers India Limited,INE510A01010,-,
WELENT,EQ,-,10,Buy Back,13-Feb-2023,13-Feb-2023,-,-,-,Welspun Enterprises Limited,INE625G01013,-,
SUNTV,EQ,-,5,Interim Dividend - Rs  3.75 Per Share,13-Feb-2023,13-Feb-2023,-,-,-,Sun TV Network Limited,INE424H01027,-,
TVTODAY,EQ,-,5,Special Interim Dividend - Rs 67 Per Share,13-Feb-2023,13-Feb-2023,-,-,-,TV Today Network Limited,INE038F01029,-,
PGHL,EQ,-,10,Interim Dividend - Rs  45 Per Share,13-Feb-2023,13-Feb-2023,-,-,-,Procter & Gamble Health Limited,INE199A01012,-,
TSFINV,EQ,-,5,Interim Dividend - Rs 1.50 Per Share,14-Feb-2023,14-Feb-2023,-,-,-,TSF INVESTMENTS LIMITED,INE202Z01029,-,
WHEELS,EQ,-,10,Interim Dividend - Rs 3 Per Share,14-Feb-2023,14-Feb-2023,-,-,-,Wheels India Limited,INE715A01015,-,
824GS2027,GS,-,100,Interest Payment,14-Feb-2023,14-Feb-2023,-,-,-,GOVERNMENT OF INDIA,IN0020060078,-,
MGL,EQ,-,10,Interim Dividend - Rs 10 Per Share,14-Feb-2023,14-Feb-2023,-,-,-,Mahanagar Gas Limited,INE002S01010,-,
GATEWAY,EQ,-,10,Interim Dividend - Re 0.75 Per Share,14-Feb-2023,14-Feb-2023,-,-,-,Gateway Distriparks Limited,INE079J01017,-,
HIKAL,EQ,-,2,Interim Dividend - Re 0.60 Per Share,14-Feb-2023,14-Feb-2023,-,-,-,Hikal Limited,INE475B01014,-,
KPRMILL,EQ,-,1,Interim Dividend - Rs 2 Per Share,14-Feb-2023,14-Feb-2023,-,-,-,K.P.R. Mill Limited,INE930H01015,-,
828GS2032,GS,-,100,Interest Payment,14-Feb-2023,14-Feb-2023,-,-,-,GOVERNMENT OF INDIA,IN0020060086,-,
VERTIS,IV,-,100,Interest- Rs 1.9938 Per Unit/Dividend - Rs 1.3634 Per Unit/Return Of Capital- Rs 1.4534 Per Unit/Other Income Re 0.0269 Per Unit,15-Feb-2023,15-Feb-2023,-,-,-,Vertis Infrastructure Trust,INE0KXY23015,-,
AARTIIND,EQ,-,5,Interim Dividend - Re 1 Per Share,15-Feb-2023,15-Feb-2023,-,-,-,Aarti Industries Limited,INE769A01020,-,
CAMS,EQ,-,2,Interim Dividend - Rs  10.50 Per Share,15-Feb-2023,15-Feb-2023,-,-,-,Computer Age Management Services Limited,INE596I01012,-,
ITC,EQ,-,1,Interim Dividend - Rs  6 Per Share,15-Feb-2023,15-Feb-2023,-,-,-,ITC Limited,INE154A01025,-,
KOTHARIPET,EQ,-,10,Interim Dividend - Re  0.50 Per Share,15-Feb-2023,15-Feb-2023,-,-,-,Kothari Petrochemicals Limited,INE720A01015,-,
BIRET,RR,-,275,Distribution Rs 5 Per Unit Comprising Of Dividend - Re 0.10 Per Unit/Interest Amount - Rs 2.27 Per Unit/Repayment Of Spv Debt - Rs 2.60 Per Unit/Interest On Fixed Deposits- Re 0.03 Per Unit,15-Feb-2023,15-Feb-2023,-,-,-,Brookfield India Real Estate Trust,INE0FDU25010,-,
DALMIASUG,EQ,-,2,Interim Dividend - Rs 3 Per Share,15-Feb-2023,15-Feb-2023,-,-,-,Dalmia Bharat Sugar and Industries Limited,INE495A01022,-,
MANAPPURAM,EQ,-,2,Interim Dividend - Re 0.75 Per Share,15-Feb-2023,15-Feb-2023,-,-,-,Manappuram Finance Limited,INE522D01027,-,
TIINDIA,EQ,-,1,Interim Dividend - Rs 2 Per Share,15-Feb-2023,15-Feb-2023,-,-,-,Tube Investments of India Limited,INE974X01010,-,
ACCURACY,EQ,-,1,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,15-Feb-2023,15-Feb-2023,-,-,-,Accuracy Shipping Limited,INE648Z01015,-,
VCL,EQ,-,1,Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share,15-Feb-2023,15-Feb-2023,-,-,-,Vaxtex Cotfab Limited,INE098201010,-,
NHIT,IV,-,101,Distribution- Rs 1.4079 Comprising Interest- Rs 1.383 Per Unit/Other Income On Surplus Funds- Rs 0.0249 Per Unit,16-Feb-2023,16-Feb-2023,-,-,-,National Highways Infra Trust,INE0H7R23014,-,
CHAMBLFERT,EQ,-,10,Interim Dividend - Rs 4.50 Per Share,16-Feb-2023,16-Feb-2023,-,-,-,Chambal Fertilizers & Chemicals Limited,INE085A01013,-,
SHREECEM,EQ,-,10,Interim Dividend - Rs   45 Per Share,16-Feb-2023,16-Feb-2023,-,-,-,SHREE CEMENT LIMITED,INE070A01015,-,
MAANALU,EQ,-,5,Interim Dividend - Re 1 Per Share,16-Feb-2023,16-Feb-2023,-,-,-,Maan Aluminium Limited,INE215I01019,-,
KOTARISUG,EQ,-,10,Interim Dividend - Re 0.50 Per Share,16-Feb-2023,16-Feb-2023,-,-,-,Kothari Sugars And Chemicals Limited,INE419A01022,-,
OSEINTRUST,IV,-,100,Distribution - Rs 1.4514 Per Unit Comprising Of Return On Capital - Rs 1.0203 Per Unit/Interest Amount - Rs 0.4311 Per Unit,17-Feb-2023,17-Feb-2023,-,-,-,Oriental InfraTrust,INE07Z523018,-,
RITES,EQ,-,10,Interim Dividend - Rs 6 Per Share,17-Feb-2023,17-Feb-2023,-,-,-,RITES Limited,INE320J01015,-,
ALKEM,EQ,-,2,Interim Dividend - Rs 15 Per Share & Special Dividend Rs 25 Per Share,17-Feb-2023,18-Feb-2023,-,-,-,Alkem Laboratories Limited,INE540L01014,-,
AUROPHARMA,EQ,-,1,Interim Dividend - Rs 3 Per Share,17-Feb-2023,17-Feb-2023,-,-,-,Aurobindo Pharma Limited,INE406A01029,-,
BALKRISIND,EQ,-,2,Interim Dividend - Rs 4 Per Share,17-Feb-2023,18-Feb-2023,-,-,-,Balkrishna Industries Limited,INE787D01018,-,
BECTORFOOD,EQ,-,2,Interim Dividend - Rs  1.25 Per Share,17-Feb-2023,17-Feb-2023,-,-,-,Mrs. Bectors Food Specialities Limited,INE495P01012,-,
BLS,EQ,-,1,Interim Dividend - Rs  0.50 Per Share,17-Feb-2023,17-Feb-2023,-,-,-,BLS International Services Limited,INE153T01019,-,
CANTABIL,EQ,-,2,Interim Dividend - Rs 2 Per Share,17-Feb-2023,17-Feb-2023,-,-,-,Cantabil Retail India Limited,INE068L01016,-,
