symbol,series,ind,faceVal,subject,exDate,recDate,bcStartDate,bcEndDate,ndStartDate,comp,isin,ndEndDate,caBroadcastDate
683GS2039,GS,-,100, Interest Payment,15-Jan-2021,18-Jan-2021,-,-,-,GOVERNMENT OF INDIA,IN0020080050,-,
ARCHIDPLY,EQ,-,10, Buyback,18-Jan-2021,19-Jan-2021,-,-,-,Archidply Industries Limited,INE877I01016,-,
IRBINVIT,IV,-,102, Distribution - Rs 2.50 Per Unit,20-Jan-2021,21-Jan-2021,-,-,-,IRB InvIT Fund,INE183W23014,-,
LTF,EQ,-,10, Rights 17:74@ Premium Rs 55 Per Share,21-Jan-2021,22-Jan-2021,-,-,-,L&T Finance Limited,INE498L01015,-,
HCLTECH,EQ,-,2, Interim Dividend - Rs 4 Per Share,21-Jan-2021,23-Jan-2021,-,-,-,HCL Technologies Limited,INE860A01027,-,
WIPRO,EQ,-,2, Interim Dividend - Re 1 Per Share,22-Jan-2021,25-Jan-2021,-,-,-,Wipro Limited,INE075A01022,-,
CESC,EQ,-,1, Interim Dividend - Rs 45 Per Share,22-Jan-2021,25-Jan-2021,-,-,-,CESC Limited,INE486A01013,-,
JYOTISTRUC,EQ,-,2, Annual General Meeting,22-Jan-2021,-,26-Jan-2021,01-Feb-2021,-,Jyoti Structures Limited,INE197A01024,-,
84GS2024,GS,-,100, Interest Payment,25-Jan-2021,27-Jan-2021,-,-,-,GOVERNMENT OF INDIA,IN0020140045,-,
732GS2024,GS,-,100, Interest Payment,25-Jan-2021,27-Jan-2021,-,-,-,GOVERNMENT OF INDIA,IN0020180488,-,
DCMSHRIRAM,EQ,-,2, Interim Dividend - Rs 5.50 Per Share,27-Jan-2021,28-Jan-2021,-,-,-,DCM Shriram Limited,INE499A01024,-,
GAIL,EQ,-,10, Interim Dividend - Rs 2.50 Per Share,27-Jan-2021,28-Jan-2021,-,-,-,GAIL (India) Limited,INE129A01019,-,
GAIL,EQ,-,10, Buyback,27-Jan-2021,28-Jan-2021,-,-,-,GAIL (India) Limited,INE129A01019,-,
INDIGRID,IV,-,100, Distribution - Rs 3.10 Per Unit,27-Jan-2021,28-Jan-2021,-,-,-,IndiGrid Infrastructure Trust,INE219X23014,-,
SIEMENS,EQ,-,2, Dividend - Rs 7 Per Share,27-Jan-2021,-,29-Jan-2021,12-Feb-2021,-,Siemens Limited,INE003A01024,-,
SHREERAMA,EQ,-,5, Extra Ordinary General Meeting,28-Jan-2021,-,30-Jan-2021,05-Feb-2021,-,Shree Rama Multi-Tech Limited,INE879A01019,-,
GMMPFAUDLR,EQ,-,2, Interim Dividend - Re 1 Per Share,28-Jan-2021,29-Jan-2021,-,-,-,GMM Pfaudler Limited,INE541A01023,-,
IEX,EQ,-,1, Interim Dividend - Rs 2.50 Per Share,28-Jan-2021,30-Jan-2021,-,-,-,Indian Energy Exchange Limited,INE022Q01012,-,
HAVELLS,EQ,-,1, Interim Dividend - Rs 3 Per Share,28-Jan-2021,29-Jan-2021,-,-,-,Havells India Limited,INE176B01018,-,
832GS2032,GS,-,100, Interest Payment,29-Jan-2021,01-Feb-2021,-,-,-,GOVERNMENT OF INDIA,IN0020070044,-,
808GS2022,GS,-,100, Interest Payment,29-Jan-2021,01-Feb-2021,-,-,-,GOVERNMENT OF INDIA,IN0020070028,-,
826GS2027,GS,-,100, Interest Payment,29-Jan-2021,01-Feb-2021,-,-,-,GOVERNMENT OF INDIA,IN0020070036,-,
SRF,EQ,-,10, Interim Dividend - Rs 19 Per Share,29-Jan-2021,01-Feb-2021,-,-,-,SRF Limited,INE647A01010,-,
ZENSARTECH,EQ,-,2, Interim Dividend - Rs 1.20 Per Share,29-Jan-2021,01-Feb-2021,-,-,-,Zensar Technologies Limited,INE520A01019,-,
577GS2030,GS,-,100, Interest Payment,01-Feb-2021,02-Feb-2021,-,-,-,Government of India,IN0020200153,-,
SYMPHONY,EQ,-,2, Interim Dividend - Re 1 Per Share,01-Feb-2021,02-Feb-2021,-,-,-,Symphony Limited,INE225D01019,-,
PCBL,EQ,-,1, Interim Dividend - Rs 7 Per Share,01-Feb-2021,02-Feb-2021,-,-,-,PCBL Chemical Limited,INE602A01023,-,
KAJARIACER,EQ,-,1, Interim Dividend - Rs 10 Per Share,02-Feb-2021,03-Feb-2021,-,-,-,Kajaria Ceramics Limited,INE217B01028,-,
SUNDARMFIN,EQ,-,10, Interim Dividend - Rs 12 Per Share,02-Feb-2021,03-Feb-2021,-,-,-,Sundaram Finance Limited,INE660A01013,-,
SAGCEM,EQ,-,2, Interim Dividend - Rs 2 Per Share,02-Feb-2021,03-Feb-2021,-,-,-,Sagar Cements Limited,INE229C01013,-,
KKCL,EQ,-,10, Interim Dividend - Rs 8.00 Per Share,03-Feb-2021,04-Feb-2021,-,-,-,Kewal Kiran Clothing Limited,INE401H01017,-,
WENDT,EQ,-,10, Interim Dividend - Rs  10 Per Share,03-Feb-2021,04-Feb-2021,-,-,-,Wendt (India) Limited,INE274C01019,-,
MENONBE,EQ,-,1, Interim Dividend - Rs 1.50 Per Share,03-Feb-2021,04-Feb-2021,-,-,-,Menon Bearings Limited,INE071D01025,-,
KNRCON,EQ,-,2, Bonus 1:1,03-Feb-2021,04-Feb-2021,-,-,-,KNR Constructions Limited,INE634I01011,-,
JUBLPHARMA,EQ,-,1, Demerger,04-Feb-2021,05-Feb-2021,-,-,-,Jubilant Pharmova Limited,INE700A01033,-,
IIFL,EQ,-,2, Interim Dividend - Rs  3.00 Per Share,04-Feb-2021,06-Feb-2021,-,-,-,IIFL Finance Limited,INE530B01024,-,
EXIDEIND,EQ,-,1, Interim Dividend - Rs  2.00 Per Share,04-Feb-2021,06-Feb-2021,-,-,-,Exide Industries Limited,INE302A01020,-,
VAIBHAVGBL,EQ,-,2, Interim Dividend - Rs  7.50 Per Share,04-Feb-2021,06-Feb-2021,-,-,-,Vaibhav Global Limited,INE884A01019,-,
GPIL,EQ,-,1, Interim Dividend - Rs  5.00 Per Share,04-Feb-2021,06-Feb-2021,-,-,-,Godawari Power And Ispat limited,INE177H01013,-,
TVSMOTOR,EQ,-,1, Interim Dividend - Rs  2.10 Per Share,04-Feb-2021,05-Feb-2021,-,-,-,TVS Motor Company Limited,INE494B01015,-,
TVSHLTD,EQ,-,5, Interim Dividend - Rs  15.00 Per Share,04-Feb-2021,06-Feb-2021,-,-,-,TVS Holdings Limited,INE105A01035,-,
EMAMILTD,EQ,-,1, Interim Dividend - Rs  4.00 Per Share,04-Feb-2021,05-Feb-2021,-,-,-,Emami Limited,INE548C01024,-,
SAIL,EQ,-,10, Interim Dividend - Rs  1.00 Per Share,04-Feb-2021,06-Feb-2021,-,-,-,Steel Authority of India Limited,INE114A01011,-,
NAM-INDIA,EQ,-,10, Interim Dividend - Rs  3.00 Per Share,05-Feb-2021,08-Feb-2021,-,-,-,Nippon Life India Asset Management Limited,INE298J01013,-,
COSMOFIRST,EQ,-,10, Interim Dividend - Rs 25 Per Share,05-Feb-2021,08-Feb-2021,-,-,-,COSMO FIRST LIMITED,INE757A01017,-,
ACCELYA,EQ,-,10, Interim Dividend - Rs  35 Per Share,05-Feb-2021,08-Feb-2021,-,-,-,Accelya Solutions India Limited,INE793A01012,-,
NATIONALUM,EQ,-,5, Buyback,05-Feb-2021,08-Feb-2021,-,-,-,National Aluminium Company Limited,INE139A01026,-,
MOTILALOFS,EQ,-,1, Interim Dividend - Rs 5 Per Share,08-Feb-2021,09-Feb-2021,-,-,-,Motilal Oswal Financial Services Limited,INE338I01027,-,
LAURUSLABS,EQ,-,2, Interim Dividend - Rs 0.40 Per Share,08-Feb-2021,09-Feb-2021,-,-,-,Laurus Labs Limited,INE947Q01010,-,
GRANULES,EQ,-,1, Interim Dividend - Rs 0.25  Per Share,08-Feb-2021,09-Feb-2021,-,-,-,Granules India Limited,INE101D01012,-,
BEL,EQ,-,1, Interim Dividend - Rs 1.40 Per Share,08-Feb-2021,09-Feb-2021,-,-,-,Bharat Electronics Limited,INE263A01016,-,
GRAVITA,EQ,-,2, Interim Dividend - Rs 1.10  Per Share,08-Feb-2021,09-Feb-2021,-,-,-,Gravita India Limited,INE024L01019,-,
INDUSTOWER,EQ,-,10, Interim Dividend - Rs 17.82 Per Share,08-Feb-2021,09-Feb-2021,-,-,-,Indus Towers Limited,INE121J01017,-,
VISAKAIND,EQ,-,2, Interim Dividend - Rs 5.00  Per Share,08-Feb-2021,09-Feb-2021,-,-,-,Visaka Industries Limited,INE392A01013,-,
75GS2034,GS,-,100, Interest Payment,08-Feb-2021,09-Feb-2021,-,-,-,GOVERNMENT OF INDIA,IN0020040039,-,
ORIENTCEM,EQ,-,1, Interim Dividend - Rs 0.50  Per Share,08-Feb-2021,09-Feb-2021,-,-,-,Orient Cement Limited,INE876N01018,-,
LALPATHLAB,EQ,-,10, Interim Dividend - Rs  6.00 Per Share,09-Feb-2021,10-Feb-2021,-,-,-,Dr. Lal Path Labs Ltd.,INE600L01024,-,
ORIENTELEC,EQ,-,1, Interim Dividend - Rs 0.75 Per Sh,09-Feb-2021,10-Feb-2021,-,-,-,Orient Electric Limited,INE142Z01019,-,
PERSISTENT,EQ,-,5, Interim Dividend - Rs 14 Per Share,09-Feb-2021,10-Feb-2021,-,-,-,Persistent Systems Limited,INE262H01013,-,
IOC,EQ,-,10, Interim Dividend - Rs 7.50  Per Share,09-Feb-2021,10-Feb-2021,-,-,-,Indian Oil Corporation Limited,INE242A01010,-,
LTFOODS,EQ,-,1, Interim Dividend - Re  0.50 Per Share,09-Feb-2021,10-Feb-2021,-,-,-,LT Foods Limited,INE818H01020,-,
SUNPHARMA,EQ,-,1, Interim Dividend - Rs 5.50 Per Share,09-Feb-2021,10-Feb-2021,-,-,-,Sun Pharmaceutical Industries Limited,INE044A01028,-,
CHOLAFIN,EQ,-,2, Interimdividend - Rs 1.30  Per Share,09-Feb-2021,10-Feb-2021,-,-,-,Cholamandalam Investment and Finance Company Limited,INE121A01016,-,
CUMMINSIND,EQ,-,2, Interim Dividend - Rs 7 Per Share,09-Feb-2021,10-Feb-2021,-,-,-,Cummins India Limited,INE298A01020,-,
SHRIPISTON,EQ,-,10, Interim Dividend - Rs 6.00 Per Share,09-Feb-2021,10-Feb-2021,-,-,-,Shriram Pistons & Rings Limited,INE526E01018,-,
DCW,EQ,-,2, Extra Ordinary General Meeting,10-Feb-2021,-,12-Feb-2021,18-Feb-2021,-,DCW Limited,INE500A01029,-,
KPRMILL,EQ,-,1, Interim Dividend - Rs 3.75 Per Share,10-Feb-2021,11-Feb-2021,-,-,-,K.P.R. Mill Limited,INE930H01015,-,
MANAPPURAM,EQ,-,2, Interim Dividend - Rs 0.65 Per Share,10-Feb-2021,11-Feb-2021,-,-,-,Manappuram Finance Limited,INE522D01027,-,
COROMANDEL,EQ,-,1, Interim Dividend - Rs 6 Per Share,10-Feb-2021,11-Feb-2021,-,-,-,Coromandel International Limited,INE169A01023,-,
TCI,EQ,-,2, Interim Dividend - Re 1.20 Per Share,10-Feb-2021,11-Feb-2021,-,-,-,Transport Corporation of India Limited,INE688A01022,-,
SUBEXLTD,EQ,-,5, Interim Dividend - Rs 0.50 Per Share,10-Feb-2021,11-Feb-2021,-,-,-,Subex Limited,INE754A01055,-,
PGHH,EQ,-,10, Interim Dividend - Rs 85 Per Share,10-Feb-2021,11-Feb-2021,-,-,-,Procter & Gamble Hygiene and Health Care Limited,INE179A01014,-,
BIRLANU,EQ,-,10, Interim Dividend - Rs 15 Per Share,11-Feb-2021,12-Feb-2021,-,-,-,BirlaNu Limited,INE557A01011,-,
CONTROLPR,EQ,-,10, Interim Dividend - Rs 4 Per Share,11-Feb-2021,12-Feb-2021,-,-,-,Control Print Limited,INE663B01015,-,
BAJAJCON,EQ,-,1, Interim Dividend - Rs 6 Per Share,11-Feb-2021,13-Feb-2021,-,-,-,Bajaj Consumer Care Limited,INE933K01021,-,
BALRAMCHIN,EQ,-,1, Interim Dividend - Rs 2.50 Per Share,11-Feb-2021,12-Feb-2021,-,-,-,Balrampur Chini Mills Limited,INE119A01028,-,
DHAMPURSUG,EQ,-,10, Interim Dividend - Rs 6 Per Share,11-Feb-2021,12-Feb-2021,-,-,-,Dhampur Sugar Mills Limited,INE041A01016,-,
BLS,EQ,-,1, Interim Dividend - Rs 0.25 Per Share,11-Feb-2021,12-Feb-2021,-,-,-,BLS International Services Limited,INE153T01019,-,
ALKEM,EQ,-,2, Interim Dividend - Rs 25 Per Share,11-Feb-2021,13-Feb-2021,-,-,-,Alkem Laboratories Limited,INE540L01014,-,
CARBORUNIV,EQ,-,1, Interim Dividend - Rs 1.50 Per Share,11-Feb-2021,12-Feb-2021,-,-,-,Carborundum Universal Limited,INE120A01026,-,
CASTEXTECH,EQ,-,2, Annual General Meeting,11-Feb-2021,-,13-Feb-2021,19-Feb-2021,-,Castex Technologies Limited,INE068D01021,-,
360ONE,EQ,-,1, Interim Dividend - Rs 30 Per Share,11-Feb-2021,12-Feb-2021,-,-,-,360 ONE WAM LIMITED,INE466L01020,-,
PIIND,EQ,-,1, Interim Dividend - Rs 3 Per Share,11-Feb-2021,12-Feb-2021,-,-,-,PI Industries Limited,INE603J01014,-,
PNBGILTS,EQ,-,10, Interim Dividend - Rs 4 Per Share,11-Feb-2021,12-Feb-2021,-,-,-,PNB Gilts Limited,INE859A01011,-,
APCOTEXIND,EQ,-,2, Interim Dividend - Rs 1.50 Per Share,11-Feb-2021,12-Feb-2021,-,-,-,Apcotex Industries Limited,INE116A01016,-,
824GS2027,GS,-,100, Interest Payment,11-Feb-2021,12-Feb-2021,-,-,-,GOVERNMENT OF INDIA,IN0020060078,-,
828GS2032,GS,-,100, Interest Payment,11-Feb-2021,12-Feb-2021,-,-,-,GOVERNMENT OF INDIA,IN0020060086,-,
82GS2022,GS,-,100, Interest Payment,11-Feb-2021,12-Feb-2021,-,-,-,GOVERNMENT OF INDIA,IN0020060037,-,
EQUITAS,EQ,-,10, Interim Dividend - Rs 2 Per Share,11-Feb-2021,13-Feb-2021,-,-,-,Equitas Holdings Limited,INE988K01017,-,
GILLETTE,EQ,-,10, Interim Dividend - Rs 33 Per Share,11-Feb-2021,12-Feb-2021,-,-,-,Gillette India Limited,INE322A01010,-,
NTPC,EQ,-,10, Interim Dividend - Rs 3 Per Share,11-Feb-2021,12-Feb-2021,-,-,-,NTPC Limited,INE733E01010,-,
BASML,EQ,-,5, Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,12-Feb-2021,15-Feb-2021,-,-,-,Bannari Amman Spinning Mills Limited,INE186H01014,-,
CANTABIL,EQ,-,2, Interim Dividend,12-Feb-2021,15-Feb-2021,-,-,-,Cantabil Retail India Limited,INE068L01016,-,
ALKYLAMINE,EQ,-,2, Interim Dividend - Rs 10 Per Share,12-Feb-2021,15-Feb-2021,-,-,-,Alkyl Amines Chemicals Limited,INE150B01013,-,
GEEKAYWIRE,EQ,-,1, Extra Ordinary General Meeting,12-Feb-2021,-,16-Feb-2021,22-Feb-2021,-,Geekay Wires Limited,INE669X01016,-,
HEROMOTOCO,EQ,-,2, Interim Dividend - Rs 65 Per Share Special Dividend - Rs 5 Per Share,15-Feb-2021,16-Feb-2021,-,-,-,Hero MotoCorp Limited,INE158A01026,-,
HIKAL,EQ,-,2, Interim Dividend - Re 1 Per Share,15-Feb-2021,16-Feb-2021,-,-,-,Hikal Limited,INE475B01014,-,
BALKRISIND,EQ,-,2, Interim Dividend - Rs 5 Per Share,15-Feb-2021,16-Feb-2021,-,-,-,Balkrishna Industries Limited,INE787D01018,-,
GALAXYSURF,EQ,-,10, Interim Dividend - Rs 14 Per Share,15-Feb-2021,16-Feb-2021,-,-,-,Galaxy Surfactants Limited,INE600K01018,-,
MINDACORP,EQ,-,2, Interim Dividend - Rs 0.30 Per Sh,15-Feb-2021,16-Feb-2021,-,-,-,Minda Corporation Limited,INE842C01013,-,
UNOMINDA,EQ,-,2, Interim Dividend - Rs 0.35 Per Share,15-Feb-2021,16-Feb-2021,-,-,-,UNO Minda Limited,INE405E01023,-,
SILLYMONKS,EQ,-,10, Interim Dividend - Rs 0.50 Per Share,15-Feb-2021,16-Feb-2021,-,-,-,Silly Monks Entertainment Limited,INE203Y01012,-,
TORNTPHARM,EQ,-,5, Interim Dividend - Rs 20 Per Share,15-Feb-2021,16-Feb-2021,-,-,-,Torrent Pharmaceuticals Limited,INE685A01028,-,
NILKAMAL,EQ,-,10, Interim Dividend - Rs 5 Per Share,16-Feb-2021,17-Feb-2021,-,-,-,Nilkamal Limited,INE310A01015,-,
GPTINFRA,EQ,-,10, Interim Dividend - Rs 1.50 Per Share,16-Feb-2021,17-Feb-2021,-,-,-,GPT Infraprojects Limited,INE390G01014,-,
CARYSIL,EQ,-,2, Interim Dividend - Rs 0.80 Per Share,16-Feb-2021,17-Feb-2021,-,-,-,CARYSIL LIMITED,INE482D01024,-,
TORNTPOWER,EQ,-,10, Interim Dividend - Rs 5.50 Per Share,16-Feb-2021,17-Feb-2021,-,-,-,Torrent Power Limited,INE813H01021,-,
SHAREINDIA,EQ,-,2, Interim Dividend - Re 1 Per Share,16-Feb-2021,17-Feb-2021,-,-,-,Share India Securities Limited,INE932X01018,-,
TCIEXP,EQ,-,2, Interim Dividend - Rs 2 Per Share,16-Feb-2021,17-Feb-2021,-,-,-,TCI Express Limited,INE586V01016,-,
GULFOILLUB,EQ,-,2, Interim Dividend - Rs 7 Per Share,16-Feb-2021,17-Feb-2021,-,-,-,Gulf Oil Lubricants India Limited,INE635Q01029,-,
HGS,EQ,-,10, Interim Dividend - Rs 6 Per Share,17-Feb-2021,19-Feb-2021,-,-,-,Hinduja Global Solutions Limited,INE170I01016,-,
AVTNPL,EQ,-,1, Interim Dividend - Rs 0.30 Per Share,17-Feb-2021,20-Feb-2021,-,-,-,AVT Natural Products Limited,INE488D01013,-,
MRF,EQ,-,10, Interim Dividend - Rs 3 Per Share,17-Feb-2021,19-Feb-2021,-,-,-,MRF Limited,INE883A01011,-,
JAMNAAUTO,EQ,-,1, Interim Dividend - Rs 0.25 Per Share,17-Feb-2021,18-Feb-2021,-,-,-,Jamna Auto Industries Limited,INE039C01016,-,
KPIL,EQ,-,2, Interim Dividend - Rs 8.50 Per Share,17-Feb-2021,20-Feb-2021,-,-,-,Kalpataru Projects International Limited,INE220B01022,-,
NLCINDIA,EQ,-,10, Interim Dividend - Re 1 Per Share,17-Feb-2021,19-Feb-2021,-,-,-,NLC India Limited,INE589A01014,-,
ESABINDIA,EQ,-,10, Interim Dividend - Rs 19 Per Share,17-Feb-2021,18-Feb-2021,-,-,-,Esab India Limited,INE284A01012,-,
BEML,EQ,-,5, Interim Dividend - Rs 4.80 Per Share,17-Feb-2021,19-Feb-2021,-,-,-,BEML Limited,INE258A01016,-,
FSL,EQ,-,10, Interim Dividend - Rs 3 Per Share,17-Feb-2021,19-Feb-2021,-,-,-,Firstsource Solutions Limited,INE684F01012,-,
BPCL,EQ,-,10, Interim Dividend - Rs 16 Per Share,17-Feb-2021,19-Feb-2021,-,-,-,Bharat Petroleum Corporation Limited,INE029A01011,-,
AKZOINDIA,EQ,-,10, Interim Dividend - Rs 20 Per Share,17-Feb-2021,19-Feb-2021,-,-,-,Akzo Nobel India Limited,INE133A01011,-,
AMRUTANJAN,EQ,-,1, Interim Dividend - Rs 0.80 Per Share,17-Feb-2021,19-Feb-2021,-,-,-,Amrutanjan Health Care Limited,INE098F01015,-,
CAMS,EQ,-,2, Interim Divdend - Rs 7.60 Per Share,17-Feb-2021,19-Feb-2021,-,-,-,Computer Age Management Services Limited,INE596I01012,-,
CARERATING,EQ,-,10, Interim Dividend - Rs 3 Per Share,17-Feb-2021,19-Feb-2021,-,-,-,CARE Ratings Limited,INE752H01013,-,
ONGC,EQ,-,5, Interim Dividend - Rs 1.75 Per Share,17-Feb-2021,20-Feb-2021,-,-,-,Oil & Natural Gas Corporation Limited,INE213A01011,-,
IMFA,EQ,-,10, Interim Dividend - Rs 3 Per Share,17-Feb-2021,19-Feb-2021,-,-,-,Indian Metals & Ferro Alloys Limited,INE919H01018,-,
PAGEIND,EQ,-,10, Interim Dividend - Rs 150 Per Share,17-Feb-2021,19-Feb-2021,-,-,-,Page Industries Limited,INE761H01022,-,
PATINTLOG,EQ,-,10, Rights 27:47,17-Feb-2021,18-Feb-2021,-,-,-,Patel Integrated Logistics Limited,INE529D01014,-,
PDSL,EQ,-,2, Extra Ordinary General Meeting,17-Feb-2021,-,19-Feb-2021,25-Feb-2021,-,PDS Limited,INE111Q01013,-,
METALFORGE,EQ,-,10, Annual General Meeting,17-Feb-2021,-,20-Feb-2021,26-Feb-2021,-,Metalyst Forgings Limited,INE425A01011,-,
METROPOLIS,EQ,-,2, Interim Dividend - Rs 8 Per Share,17-Feb-2021,19-Feb-2021,-,-,-,Metropolis Healthcare Limited,INE112L01020,-,
MINDSPACE,RR,-,275, Distribution - Rs 4.78 Per Unit,17-Feb-2021,18-Feb-2021,-,-,-,Mindspace Business Parks REIT,INE0CCU25019,-,
MOIL,EQ,-,10, Interim Dividend - Rs 2.50 Per Share,17-Feb-2021,20-Feb-2021,-,-,-,MOIL Limited,INE490G01020,-,
COHANCE,EQ,-,1, Interim Dividend - Re 1  Per Share,17-Feb-2021,18-Feb-2021,-,-,-,Cohance Lifesciences Limited,INE03QK01018,-,
VIDHIING,EQ,-,1, Interim Dividend - Re 0.20 Per Share,17-Feb-2021,19-Feb-2021,-,-,-,Vidhi Specialty Food Ingredients Limited,INE632C01026,-,
RCF,EQ,-,10, Interim Dividend - Rs 1.20 Per Share,17-Feb-2021,19-Feb-2021,-,-,-,Rashtriya Chemicals and Fertilizers Limited,INE027A01015,-,
SANDESH,EQ,-,10, Interim Dividend - Rs 5 Per Share,17-Feb-2021,19-Feb-2021,-,-,-,The Sandesh Limited,INE583B01015,-,
POLYPLEX,EQ,-,10, Interim Dividend - Rs 100 Per Share,17-Feb-2021,19-Feb-2021,-,-,-,Polyplex Corporation Limited,INE633B01018,-,
SUNTV,EQ,-,5, Interim Dividend - Rs 5 Per Share,17-Feb-2021,19-Feb-2021,-,-,-,Sun TV Network Limited,INE424H01027,-,
GRSE,EQ,-,10, Interim Dividend - Rs 3.85 Per Share,17-Feb-2021,18-Feb-2021,-,-,-,Garden Reach Shipbuilders & Engineers Limited,INE382Z01011,-,
IRFC,EQ,-,10, Interim Dividend - Rs 1.05 Per Share,17-Feb-2021,20-Feb-2021,-,-,-,Indian Railway Finance Corporation Limited,INE053F07520,-,
JBCHEPHARM,EQ,-,1, Interim Dividend - Rs. 8.50 Per Share,18-Feb-2021,22-Feb-2021,-,-,-,JB Chemicals & Pharmaceuticals Limited,INE572A01028,-,
MANINFRA,EQ,-,2, Interim Dividend - Rs 0.90 Per Share,18-Feb-2021,22-Feb-2021,-,-,-,Man Infraconstruction Limited,INE949H01015,-,
MARINE,EQ,-,2, Face Value Split (Sub-Division) - From Rs 10 Per Share To Rs 2 Per Share,18-Feb-2021,22-Feb-2021,-,-,-,Marine Electricals (India) Limited,INE01JE01010,-,
MGL,EQ,-,10, Interim Dividend - Rs 9 Per Share,18-Feb-2021,22-Feb-2021,-,-,-,Mahanagar Gas Limited,INE002S01010,-,
SUPRAJIT,EQ,-,1, Interim Dividend - Rs 0.75 Per Share,18-Feb-2021,22-Feb-2021,-,-,-,Suprajit Engineering Limited,INE399C01030,-,
HEUBACHIND,EQ,-,10, Interim Dividend - Rs 50 Per Share,18-Feb-2021,22-Feb-2021,-,-,-,Heubach Colorants India Limited,INE492A01029,-,
VISHAL,EQ,-,5, Interim Dividend - 0.50 Per Share,18-Feb-2021,22-Feb-2021,-,-,-,Vishal Fabrics Limited,INE755Q01025,-,
SEAMECLTD,EQ,-,10, Interim Dividend - Re 1  Per Share,18-Feb-2021,22-Feb-2021,-,-,-,Seamec Limited,INE497B01018,-,
CENTUM,EQ,-,10, Interim Dividend - Rs 2 Per Share,18-Feb-2021,22-Feb-2021,-,-,-,Centum Electronics Limited,INE320B01020,-,
EMBASSY,RR,-,300, Interest - Rs 2.03/Return On Capital - Rs 2.50/Dividend - Rs 0.02 Per Unit/,18-Feb-2021,22-Feb-2021,-,-,-,Embassy Office Parks REIT,INE041025011,-,
SUPRAJIT,EQ,-,1, Buy Back,18-Feb-2021,22-Feb-2021,-,-,-,Suprajit Engineering Limited,INE399C01030,-,
ITC,EQ,-,1, Interim Dividend - Rs 5 Per Share,22-Feb-2021,23-Feb-2021,-,-,-,ITC Limited,INE154A01025,-,
NATCOPHARM,EQ,-,2, Interim Dividend - Re 1  Per Share,22-Feb-2021,23-Feb-2021,-,-,-,Natco Pharma Limited,INE987B01018,-,
NHPC,EQ,-,10, Interim Dividend - Rs 1.25 Per Share,22-Feb-2021,23-Feb-2021,-,-,-,NHPC Limited,INE848E01016,-,
OSEINTRUST,IV,-,100, Distribution - Rs 1.59 Per Unit,22-Feb-2021,23-Feb-2021,-,-,-,Oriental InfraTrust,INE07Z523018,-,
AUROPHARMA,EQ,-,1, Interim Dividend - Rs 1.50 Per Share,22-Feb-2021,23-Feb-2021,-,-,-,Aurobindo Pharma Limited,INE406A01029,-,
SHANTIGEAR,EQ,-,1, Interim Dividend - Rs 1.50 Per Share,22-Feb-2021,23-Feb-2021,-,-,-,Shanthi Gears Limited,INE631A01022,-,
TIINDIA,EQ,-,1, Interim Dividend - Rs 2 Per Share,22-Feb-2021,23-Feb-2021,-,-,-,Tube Investments of India Limited,INE974X01010,-,
ANTELOPUS,EQ,-,10, Interim Dividend - Rs 5 Per Share,22-Feb-2021,23-Feb-2021,-,-,-,Antelopus Selan Energy Limited,INE818A01017,-,
GOLDIAM,EQ,-,2, Interim Dividend - Rs 2 Per Share,22-Feb-2021,23-Feb-2021,-,-,-,Goldiam International Limited,INE025B01017,-,
