symbol,series,ind,faceVal,subject,exDate,recDate,bcStartDate,bcEndDate,ndStartDate,comp,isin,ndEndDate,caBroadcastDate
RAMCOIND,EQ,-,1,2nd Int Div-Rs.5 Per Sh  Purpose Revised,05-Feb-2008,06-Feb-2008,-,-,-,Ramco Industries Limited,INE614A01028,-,
SELMCL,EQ,-,10,Int Div-Rs.1/- Per Share Purpose Revised,05-Feb-2008,06-Feb-2008,-,-,-,SEL Manufacturing Company Limited,INE105I01012,-,
GESHIP,EQ,-,10,Interim Div-Rs.3.50 Pr Shpurpose Revised,05-Feb-2008,06-Feb-2008,-,-,-,The Great Eastern Shipping Company Limited,INE017A01032,-,
KCP,EQ,-,1,3rd Interim Dividend-25% Purpose Revised,05-Feb-2008,06-Feb-2008,-,-,-,KCP Limited,INE805C01010,-,
BLBLIMITED,EQ,-,1,2nd Interim Dividend- 15%,06-Feb-2008,07-Feb-2008,-,-,-,BLB Limited,INE791A01024,-,
VEDL,EQ,-,1,Int Div- Rs15/- Per Share,06-Feb-2008,07-Feb-2008,-,-,-,Vedanta Limited,INE205A01025,-,
PRAJIND,EQ,-,2,Interim Div-Rs.1.98 Pr Shpurpose Revised,07-Feb-2008,08-Feb-2008,-,-,-,Praj Industries Limited,INE074A01025,-,
TCI,EQ,-,2,Int Div- Re0.30 Per Share,08-Feb-2008,11-Feb-2008,-,-,-,Transport Corporation of India Limited,INE688A01022,-,
GVKPIL,EQ,-,1,Fv Split Rs.10/- To Re.1/,08-Feb-2008,15-Feb-2008,-,-,08-Feb-2008,GVK Power & Infrastructure Limited,INE251H01024,14-Feb-2008,
BALRAMCHIN,EQ,-,1,Annual General Meeting,11-Feb-2008,-,13-Feb-2008,18-Feb-2008,-,Balrampur Chini Mills Limited,INE119A01028,-,
KEC,EQ,-,2,Scheme Of Arrangement,11-Feb-2008,18-Feb-2008,-,-,11-Feb-2008,KEC International Limited,INE389H01014,15-Feb-2008,
PFC,EQ,-,10,Interim Dividend - 25%   Purpose Revised,11-Feb-2008,12-Feb-2008,-,-,-,Power Finance Corporation Limited,INE134E01011,-,
GEODESIC,EQ,-,2,Interim Dividend - 10%,12-Feb-2008,13-Feb-2008,-,-,-,Geodesic Limited,INE371D01029,-,
NATIONALUM,EQ,-,5,Interim Dividend - 45%   Dividend Revised,13-Feb-2008,14-Feb-2008,-,-,-,National Aluminium Company Limited,INE139A01026,-,
PHOENIXLTD,EQ,-,2,Fv Split Rs.10/- To Rs.2/,13-Feb-2008,20-Feb-2008,-,-,13-Feb-2008,The Phoenix Mills Limited,INE211B01039,19-Feb-2008,
BHEL,EQ,-,2,Int Div- Rs.9/- Per Share,13-Feb-2008,14-Feb-2008,-,-,-,Bharat Heavy Electricals Limited,INE257A01018,-,
ZENITHSTL,EQ,-,10,Interim Div-Rs.0.50 Pr Sh,13-Feb-2008,14-Feb-2008,-,-,-,Zenith Steel Pipes & Industries Limited,INE318D01020,-,
CUMMINSIND,EQ,-,2,Interim Div- Rs.2 Per Sh,14-Feb-2008,15-Feb-2008,-,-,-,Cummins India Limited,INE298A01020,-,
NETWORK18,EQ,-,5,Interim Div-Rs1.25 Per Sh,14-Feb-2008,16-Feb-2008,-,-,-,Network18 Media & Investments Limited,INE870H01013,-,
WHEELS,EQ,-,10,Interim Dividend - 30%,14-Feb-2008,15-Feb-2008,-,-,-,Wheels India Limited,INE715A01015,-,
DALMIASUG,EQ,-,2,Int Div-Rs.2.50 Per Share,14-Feb-2008,15-Feb-2008,-,-,-,Dalmia Bharat Sugar and Industries Limited,INE495A01022,-,
MPSLTD,EQ,-,10,Interim Dividend - 25%,14-Feb-2008,15-Feb-2008,-,-,-,MPS Limited,INE943D01017,-,
WSI,EQ,-,10,Interim Dividend-5%,14-Feb-2008,15-Feb-2008,-,-,-,W S Industries (I) Limited,INE100D01014,-,
AMBUJACEM,EQ,-,2,Final Dividend-Re.1 Pr Sh,14-Feb-2008,-,16-Feb-2008,29-Feb-2008,-,Ambuja Cements Limited,INE079A01024,-,
BAJAJHIND,EQ,-,1,Agm/Dividend - 60%,14-Feb-2008,-,16-Feb-2008,26-Feb-2008,-,Bajaj Hindusthan Sugar Limited,INE306A01021,-,
CONCOR,EQ,-,5,Interim Div- Rs.11 Per Sh,14-Feb-2008,15-Feb-2008,-,-,-,Container Corporation of India Limited,INE111A01017,-,
PEL,EQ,-,2,Scheme Of Arrangement,15-Feb-2008,22-Feb-2008,-,-,15-Feb-2008,Piramal Enterprises Limited,INE140A01024,21-Feb-2008,
STCINDIA,EQ,-,10,Interim Dividend - 35%,15-Feb-2008,18-Feb-2008,-,-,-,The State Trading Corporation of India Limited,INE655A01013,-,
BRABOURNE,EQ,-,10,Scheme Of Arrangement,15-Feb-2008,22-Feb-2008,-,-,15-Feb-2008,Brabourne Enterprises Limited,INE629A01018,21-Feb-2008,
SUPRAJIT,EQ,-,1,Interim Dividend - 20%,19-Feb-2008,20-Feb-2008,-,-,-,Suprajit Engineering Limited,INE399C01030,-,
MTNL,EQ,-,10,Interim Dividend - 30%,21-Feb-2008,22-Feb-2008,-,-,-,Mahanagar Telephone Nigam Limited,INE153A01019,-,
TV18BRDCST,EQ,-,2,Fv Split Rs.10/- To Rs.2/,21-Feb-2008,28-Feb-2008,-,-,21-Feb-2008,TV18 Broadcast Limited,INE886H01027,27-Feb-2008,
INDHOTEL,EQ,-,1,Rhts-Eq1:5&1ncd/Wrnt:10eq,21-Feb-2008,28-Feb-2008,-,-,21-Feb-2008,The Indian Hotels Company Limited,INE053A01029,27-Feb-2008,
STARPAPER,EQ,-,10,Agm/Dividend - 17.5%,21-Feb-2008,-,23-Feb-2008,29-Feb-2008,-,Star Paper Mills Limited,INE733A01018,-,
SICAL,EQ,-,10,Scheme Of Arrangement,25-Feb-2008,01-Mar-2008,-,-,25-Feb-2008,Sical Logistics Limited,INE075B01012,29-Feb-2008,
WALCHANNAG,EQ,-,2,Fv Spl-Rs10tors2/Bon-1:1,25-Feb-2008,03-Mar-2008,-,-,25-Feb-2008,Walchandnagar Industries Limited,INE711A01022,29-Feb-2008,
PTL,EQ,-,1,Fv Split Rs.10/- To Rs.2/,25-Feb-2008,03-Mar-2008,-,-,25-Feb-2008,PTL Enterprises Limited,INE034D01031,29-Feb-2008,
SCI,EQ,-,10,Interim Dividend - 45%   Purpose Revised,27-Feb-2008,28-Feb-2008,-,-,-,Shipping Corporation Of India Limited,INE109A01011,-,
OCL,EQ,-,2,Scheme Of Arrangement,27-Feb-2008,05-Mar-2008,-,-,27-Feb-2008,OCL India Limited,INE290B01025,04-Mar-2008,
UTTAMSUGAR,EQ,-,10,Annual General Meeting,27-Feb-2008,-,29-Feb-2008,29-Feb-2008,-,Uttam Sugar Mills Limited,INE786F01031,-,
JINDALSTEL,EQ,-,1,Int Div -Rs.1.50/- Per Sh,27-Feb-2008,28-Feb-2008,-,-,-,JINDAL STEEL LIMITED,INE749A01030,-,
EDL,EQ,-,10,Annual General Meeting,28-Feb-2008,-,01-Mar-2008,10-Mar-2008,-,Empee Distilleries Limited,INE180G01019,-,
SIEMENS,EQ,-,2,Bonus 1:1,29-Feb-2008,03-Mar-2008,-,-,-,Siemens Limited,INE003A01024,-,
BEML,EQ,-,5,Interim Dividend - 55%,04-Mar-2008,05-Mar-2008,-,-,-,BEML Limited,INE258A01016,-,
MRF,EQ,-,10,Agm/Final Dividend - 140%,05-Mar-2008,-,10-Mar-2008,20-Mar-2008,-,MRF Limited,INE883A01011,-,
VISHALEXPO,EQ,-,1,Annual General Meeting,05-Mar-2008,-,10-Mar-2008,15-Mar-2008,-,Vishal Exports Overseas Limited,INE167C01023,-,
SIL,EQ,-,5,Dividend - 15%,07-Mar-2008,-,11-Mar-2008,25-Mar-2008,-,Standard Industries Limited,INE173A01025,-,
DREDGECORP,EQ,-,10,Interim Dividend - 75%,07-Mar-2008,10-Mar-2008,-,-,-,Dredging Corporation of India Limited,INE506A01018,-,
DWARKESH,EQ,-,1,Agm,07-Mar-2008,-,11-Mar-2008,25-Mar-2008,-,Dwarikesh Sugar Industries Limited,INE366A01033,-,
GPIL,EQ,-,1,Interim Dividend - 15%   Purpose Revised,10-Mar-2008,11-Mar-2008,-,-,-,Godawari Power And Ispat limited,INE177H01013,-,
POWERGRID,EQ,-,10,Interim Dividend - 5%    Purpose Revised,10-Mar-2008,11-Mar-2008,-,-,-,Power Grid Corporation of India Limited,INE752E01010,-,
MICRO,EQ,-,10,Agm/Div -Rs. 6/- Per Shr,10-Mar-2008,-,12-Mar-2008,15-Mar-2008,-,Micro Inks Limited,INE056A01014,-,
MARKSANS,EQ,-,1,Fv Split Rs.10/- To Re.1/,11-Mar-2008,-,18-Mar-2008,25-Mar-2008,11-Mar-2008,Marksans Pharma Limited,INE750C01026,17-Mar-2008,
NETWORK18,EQ,-,5,Rights - 1pccps:5eq,11-Mar-2008,18-Mar-2008,-,-,11-Mar-2008,Network18 Media & Investments Limited,INE870H01013,17-Mar-2008,
3PLAND,EQ,-,2,Fv Split Rs.10/- To Rs.2/,11-Mar-2008,18-Mar-2008,-,-,11-Mar-2008,3P Land Holdings Limited,INE105C01023,17-Mar-2008,
GODREJCP,EQ,-,1,Rights-Eq 1:7@Prem Rs122,12-Mar-2008,19-Mar-2008,-,-,12-Mar-2008,Godrej Consumer Products Limited,INE102D01028,18-Mar-2008,
ACE,EQ,-,2,Fv Split Rs.10/- To Rs.2/,13-Mar-2008,24-Mar-2008,-,-,13-Mar-2008,Action Construction Equipment Limited,INE731H01025,19-Mar-2008,
CUB,EQ,-,1,Interim Dividend - 30%,13-Mar-2008,14-Mar-2008,-,-,-,City Union Bank Limited,INE491A01021,-,
ANDHRABANK,EQ,-,10,Interim Dividend - 20%   Purpose Revised,14-Mar-2008,17-Mar-2008,-,-,-,Andhra Bank,INE434A01013,-,
BAJAJHLDNG,EQ,-,10,Scheme Of Arrangement,14-Mar-2008,25-Mar-2008,-,-,14-Mar-2008,Bajaj Holdings & Investment Limited,INE118A01012,24-Mar-2008,
GUJRATGAS,EQ,-,2,Dividend - Rs.3 Per Share,14-Mar-2008,-,18-Mar-2008,20-Mar-2008,-,Gujarat Gas Company Limited,INE374A01029,-,
EMCO,EQ,-,2,Fv Split Rs.10/- To Rs.2/,14-Mar-2008,25-Mar-2008,-,-,14-Mar-2008,Emco Limited,INE078A01026,24-Mar-2008,
CRISIL,EQ,-,1,Agm/Div-Rs25 Per Share,14-Mar-2008,-,18-Mar-2008,19-Mar-2008,-,CRISIL Limited,INE007A01017,-,
VALUEIND,EQ,-,10,Agm/Dividend - 5%,14-Mar-2008,-,18-Mar-2008,31-Mar-2008,-,Value Industries Limited,INE352A01017,-,
NAVNETEDUL,EQ,-,2,2nd Interim Dividend-40% Purpose Revised,14-Mar-2008,17-Mar-2008,-,-,-,Navneet Education Limited,INE060A01024,-,
VIDEOIND,EQ,-,10,Agm/Dividend - 35%,14-Mar-2008,-,18-Mar-2008,31-Mar-2008,-,Videocon Industries Limited,INE703A01011,-,
HINDUNILVR,EQ,-,1,Agm/Dividend- Rs.3 Per Sh,17-Mar-2008,-,19-Mar-2008,03-Apr-2008,-,Hindustan Unilever Limited,INE030A01027,-,
GANDHITUBE,EQ,-,5,Fv Split Rs.10/- To Rs.5/,17-Mar-2008,26-Mar-2008,-,-,17-Mar-2008,Gandhi Special Tubes Limited,INE524B01027,25-Mar-2008,
PVP,EQ,-,10,Annual General Meeting,18-Mar-2008,-,24-Mar-2008,29-Mar-2008,-,PVP Ventures Limited,INE362A01016,-,
LML,EQ,-,10,Annual General Meeting,18-Mar-2008,-,22-Mar-2008,28-Mar-2008,-,LML Limited,INE862A01015,-,
ARIHANT,EQ,-,10,Agm/Dividend - 40%       Rd Changed To Bc,18-Mar-2008,-,21-Mar-2008,28-Mar-2008,-,Arihant Foundations & Housing Limited,INE413D01011,-,
KOPRAN,EQ,-,10,Annual General  Meeting,18-Mar-2008,-,24-Mar-2008,26-Mar-2008,-,Kopran Limited,INE082A01010,-,
NUCHEM,EQ,-,10,Annual General Meeting,18-Mar-2008,-,20-Mar-2008,27-Mar-2008,-,Nuchem Limited,INE946A01016,-,
RML,EQ,-,10,Int Div- Rs.6/- Per Share,18-Mar-2008,22-Mar-2008,-,-,-,Rane (Madras) Limited,INE050H01012,-,
SRF,EQ,-,10,Interim Dividend - 30%   Purpose Revised,18-Mar-2008,21-Mar-2008,-,-,-,SRF Limited,INE647A01010,-,
STCINDIA,EQ,-,10,Bonus - 1:1,19-Mar-2008,24-Mar-2008,-,-,-,The State Trading Corporation of India Limited,INE655A01013,-,
GRINDWELL,EQ,-,5,Agm/Div-Rs4 Per Share,19-Mar-2008,-,25-Mar-2008,28-Mar-2008,-,Grindwell Norton Limited,INE536A01023,-,
JINDALSAW,EQ,-,1,Agm/Div-Rs6.25 Per Share,19-Mar-2008,-,25-Mar-2008,27-Mar-2008,-,Jindal Saw Limited,INE324A01024,-,
GUFICBIO,EQ,-,1,Agm/Dividend - 5%,19-Mar-2008,-,25-Mar-2008,31-Mar-2008,-,Gufic Biosciences Limited,INE742B01025,-,
BFUTILITIE,EQ,-,5,Annual General Meeting,19-Mar-2008,-,25-Mar-2008,25-Mar-2008,-,BF Utilities Limited,INE243D01012,-,
JKTYRE,EQ,-,2,Agm/Dividend - 27%,24-Mar-2008,-,26-Mar-2008,26-Mar-2008,-,JK Tyre & Industries Limited,INE573A01034,-,
KOPDRUGS,EQ,-,10,Annual General Meeting,24-Mar-2008,-,26-Mar-2008,29-Mar-2008,-,KDL Biotech Limited,INE746A01010,-,
INDNIPPON,EQ,-,5,2nd Interim Dividend-25% Purpose Revised,25-Mar-2008,26-Mar-2008,-,-,-,India Nippon Electricals Limited,INE092B01017,-,
HONAUT,EQ,-,10,Agm/Dividend Rs.10 Per Sh,25-Mar-2008,-,27-Mar-2008,03-Apr-2008,-,Honeywell Automation India Limited,INE671A01010,-,
S&SPOWER,EQ,-,10,Annual General Meeting,26-Mar-2008,-,28-Mar-2008,31-Mar-2008,-,S&S Power Switchgears Limited,INE902B01017,-,
SCHAEFFLER,EQ,-,2,Dividend-Rs.4 Per Share,28-Mar-2008,-,01-Apr-2008,05-Apr-2008,-,Schaeffler India Limited,INE513A01014,-,
FOSECOIND,EQ,-,10,Agm/Dividend - 70%       Bc Purpose Revised,28-Mar-2008,-,01-Apr-2008,10-Apr-2008,-,Foseco India Limited,INE519A01011,-,
SYNDIBANK,EQ,-,10,Interim Dividend - 15%,28-Mar-2008,01-Apr-2008,-,-,-,Syndicate Bank,INE667A01018,-,
HEUBACHIND,EQ,-,10,Agm/Div-Rs10 Per Share,31-Mar-2008,-,03-Apr-2008,17-Apr-2008,-,Heubach Colorants India Limited,INE492A01029,-,
DENORA,EQ,-,10,Agm/Div-Rs.5.80/- Per Shr,31-Mar-2008,-,03-Apr-2008,04-Apr-2008,-,De Nora India Limited,INE244A01016,-,
RANEHOLDIN,EQ,-,10,Int Div-Rs.6/- Per Share Purpose Revised,31-Mar-2008,02-Apr-2008,-,-,-,Rane Holdings Limited,INE384A01010,-,
GLAXO,EQ,-,10,Div Fin-Rs18+Spl-18 Pr Sh,02-Apr-2008,-,04-Apr-2008,21-Apr-2008,-,GlaxoSmithKline Pharmaceuticals Limited,INE159A01016,-,
CGPOWER,EQ,-,2,3rd Int Div - 20%        Purpose Revised,03-Apr-2008,04-Apr-2008,-,-,-,CG Power and Industrial Solutions Limited,INE067A01029,-,
EASUNREYRL,EQ,-,2,Interim Dividend - 25%   Purpose Revised,03-Apr-2008,04-Apr-2008,-,-,-,Easun Reyrolle Limited,INE268C01029,-,
STYRENIX,EQ,-,10,Agm/Dividend-Rs3 Pr Share,03-Apr-2008,-,07-Apr-2008,10-Apr-2008,-,Styrenix Performance Materials Limited,INE189B01011,-,
PFIZER,EQ,-,10,Agm/Dividend - 275%,03-Apr-2008,-,07-Apr-2008,15-Apr-2008,-,Pfizer Limited,INE182A01018,-,
SANOFI,EQ,-,10,Agm/Div-Rs12.50 Per Share,03-Apr-2008,-,05-Apr-2008,24-Apr-2008,-,Sanofi India Limited,INE058A01010,-,
SKFINDIA,EQ,-,10,Agm/Dividend - 60%,04-Apr-2008,-,08-Apr-2008,23-Apr-2008,-,SKF India Limited,INE640A01023,-,
PGHL,EQ,-,10,Agm/Div-Rs10 Per Share,04-Apr-2008,-,08-Apr-2008,16-Apr-2008,-,Procter & Gamble Health Limited,INE199A01012,-,
KGL,EQ,-,1,Fv Split Rs.10/- To Re.1/,04-Apr-2008,11-Apr-2008,-,-,04-Apr-2008,Karuturi Global Limited,INE299C01024,10-Apr-2008,
CASTROL,EQ,-,10,Final Div-Rs9.50 Pr Sharepurpose Revised,07-Apr-2008,-,09-Apr-2008,29-Apr-2008,-,Castrol India Limited,INE172A01019,-,
TIMKEN,EQ,-,10,Annual General Meeting,09-Apr-2008,-,11-Apr-2008,24-Apr-2008,-,Timken India Limited,INE325A01013,-,
CORPBANK,EQ,-,2,Interim Dividend - 45%,10-Apr-2008,11-Apr-2008,-,-,-,Corporation Bank,INE112A01015,-,
NMDC,EQ,-,1,Fv Split Rs.10/- To Re.1/,10-Apr-2008,21-Apr-2008,-,-,10-Apr-2008,NMDC Limited,INE584A01023,17-Apr-2008,
RENUKA,EQ,-,1,Fv Split Rs.10/- To Re.1/,10-Apr-2008,21-Apr-2008,-,-,10-Apr-2008,Shree Renuka Sugars Limited,INE087H01022,17-Apr-2008,
GFLLIMITED,EQ,-,1,2nd Interim Dividend-100%,10-Apr-2008,11-Apr-2008,-,-,-,GFL Limited,INE538A01037,-,
BLUEDART,EQ,-,10,Agm/Dividend - 10%,10-Apr-2008,-,15-Apr-2008,22-Apr-2008,-,Blue Dart Express Limited,INE233B01017,-,
