symbol,price_score,sector_flow_score,deal_score,corporate_score,regime_multiplier,ret_30d,ret_90d,ret_365d,vol_ratio,sector_rel_30d,sector_combined_score,rotation_signal_enc,sec_FII_5d,sec_FII_20d,sec_FII_60d,sec_DII_5d,sec_DII_20d,sec_DII_60d,sec_smart_money,sec_retail_score,part_FII_flow,part_DII_flow,part_smart_money,regime_enc,mkt_cap_enc,fund_promoter_pct,fund_fii_pct,fund_dii_pct,shp_promoter_pct,shp_fii_pct,shp_dii_pct,index_count,div_count_12m,has_buyback_12m,has_bonus_12m,corp_confidence,deal_net_cr,ann_score_30d,high_signal_30d,distinct_types_30d,ann_velocity_30d,order_wins_6m,spurt_count_30d,distress_30d,theme_score_max,theme_purity_max,news_sentiment_7d,insider_score,concall_guidance_score,concall_sentiment_score,consensus_score,opm_pct,roce_pct,sales_growth_3y,pe_ratio_log,roe_pct,valuation_label_enc,yoy_revenue_pct,yoy_profit_pct,vs_dma_200,trend_signal_enc,fno_oi_signal_enc,rsi_14,rsi_zone_enc,macd_hist,macd_signal_enc,bb_pct_b,bb_squeeze,adx_14,adx_trending,forward_return_score,rvol,rs_30d_vs_nifty,delivery_5d_pct,promoter_delta,fii_delta,dii_delta,conviction_signal_enc,ai_tone_score,management_score,management_label_enc,astro_score,kundli_score,kundli_yoga_score,kundli_yoga_count,kundli_dasha_benefic
CORONA,2.0729910897824415,0.041154300349693376,1.5750995907501737,0.13036913120587282,0.0,0.7094184852666042,0.2829726605740819,0.3903907423091722,0.07385313848243927,0.13891180907237377,0.025466656873991314,0.0,0.02307368456468803,0.01313493800777043,0.005401253514100298,0.00545709652635764,0.006080588097744068,0.004221214662646086,0.040843198379120434,0.01256138933340943,0.0,0.0,0.0,0.0,0.10772548003172455,0.021303978105413086,0.2215090834601056,0.03919856334133814,0.045756122519163424,0.14908897815846675,0.04023690232248939,0.012683605957142097,0.03357122345197239,0.0010010701482215624,0.055527911385723515,0.09192854206208172,0.2783177515726463,0.1792549308684752,0.010321277335459284,0.028017079334600552,0.021709617080908936,0.0012841989313043065,0.006755622829264062,0.0,0.016474672662338735,0.0,0.0,0.0,0.00017941357060594123,0.001470311445956633,0.10653104792624891,0.08778918141479414,0.06337851994130017,0.04268526177580521,0.018764244180199258,0.021148773266983223,0.004384270273848765,0.0,0.0,0.33860126860444373,0.023958820065919113,0.005813738334395822,0.32305418644610967,4.23097855814369e-05,0.08854497584654171,0.006890143918703878,0.19049770526206874,0.12853416525675326,0.06993701791309294,0.006322403885465926,0.03998221571947364,0.031474660862271214,0.2787288028687935,0.07905186695702048,0.010407892880596478,0.11534793773389329,0.20418948620940203,0.034947159010340935,8.227417981520673e-06,0.1310341221138376,0.00119526339118591,0.0278882645930313,0.025403409229597343,0.02682885709377676,0.0180548676719241,0.012605389223439714
JAYBARMARU,3.7752207976390717,0.11238546186266203,0.024012439907411587,0.022419920867247537,0.0,0.8722458337686659,0.39800423776330796,0.7544010825395638,0.05623772238286493,0.1670751188533056,0.017658349729972066,0.0,0.017020855190017132,0.007821885316386687,0.011704637280845196,0.005931890674083811,0.004464076653003219,0.00481531286404868,0.04181679435643205,0.018804545920669425,0.0,0.0,0.0,0.0,0.05724419932100432,0.04099149926107606,0.23804369798978728,0.08679272500902863,0.038523146109319756,0.0981845320948082,0.10363429436223891,0.01115633944376205,0.028461757266208056,0.004871459327205552,0.05658320387178734,0.19024735923857528,0.013006543112903545,0.15196871423985928,0.014590180434867652,0.030122451649323093,0.05185354251525423,0.0026437213935859177,0.0073112815875322895,0.0,0.04153454350132701,0.0,0.0,0.0,0.0004647354957518451,0.001120423396221183,0.02316122398451163,0.13945446349418297,0.08056393433292768,0.2631969416279511,0.05783392938803208,0.10742854790469374,0.0024300570581765883,0.0,0.0,0.5376476436507756,0.025156992557346214,0.002990175133877632,0.24579998754918667,0.0004297571359241212,0.051295423958231105,0.004493960030727687,0.12196676757844717,0.24671469212305494,0.055774732901562145,0.004536794970461133,0.06849533065682159,0.035130875252605595,0.2891332162678964,0.05447494741648292,0.015959588003038486,0.05433048995253711,0.09396017968021171,0.017636018196461118,8.388454369166969e-06,0.007766010643518228,0.0009843681446888722,0.016470813789571936,0.23372664986402478,0.02819246916875645,0.016580365358186928,0.02238206519630662
GOKEX,2.38082976725107,0.0671125880883764,1.0058773115992306,0.032197377604804754,0.0,0.6810500773990423,0.2604375437717887,0.4108701594586927,0.06182722947989263,0.17919087497062447,0.01210447237407894,0.0,0.014576828174493501,0.017300128874530783,0.016898010915135177,0.010415285626442424,0.013692084850798885,0.010585837895992765,0.038462132513350185,0.06461998902902753,0.0,0.0,0.0,0.0,0.07203620298119631,0.09565136660081063,0.2212613831074649,0.03220525956095854,0.08253231407552943,0.18277478564157734,0.09467617567990842,0.011180043743066368,0.01843613917011837,0.028430684163367803,0.04995158539791863,0.14499257766353388,0.20528521568652025,0.11312486431774245,0.01182243532418555,0.022444601688932187,0.05019550717519908,0.003272649915822656,0.006723641164104846,0.0,0.028316226999091185,0.0,0.0,0.0,0.002189985589229475,0.013039571937880546,0.09348943393820969,0.06299497457010766,0.05063232072771615,0.06160363365524954,0.055537569397328825,0.04040141078346062,0.003048193037322749,0.0,0.0,0.7826754195079418,0.024193572899024494,0.0052579549876709125,0.4598370268088705,0.0002854787834657188,0.12380260319725382,0.0032060658772093235,0.13453824599078498,0.18055915403570758,0.0934832834078589,0.001874887836971399,0.19777540401550894,0.018616289583922772,0.21689313122873724,0.03574043182365827,0.007956757158757858,0.16066330322864575,0.25815252069435135,0.007520012736964852,2.24244761390418e-05,0.0081492285802689,0.0003720265872533424,0.043106550037964826,0.028653178421166936,0.04708116903873483,0.01617174472862844,0.010269090053749857
BAJAJCON,3.80793684930657,0.04320791064800255,0.022271320572888578,0.060446459931680595,0.0,0.6626204588571277,0.2891246000059125,0.5446869391216558,0.09419985301647706,0.09958774383078567,0.021880247976932932,0.0,0.016374115904725154,0.0038289148883821882,0.008194188316836574,0.004442906620315959,0.004465174249546682,0.0023078684188287614,0.028182899909037898,0.019859425500208656,0.0,0.0,0.0,0.0,0.0606042326866717,0.020756225595055407,0.23817494905144673,0.03502813853805245,0.029239660634908238,0.12485201336280433,0.03369816361938931,0.008296945837328639,0.03560396608871199,0.06903584556513236,0.05500977570017151,0.3329990924297498,0.01245131335140289,0.1612109224352517,0.012975655854279455,0.018145987499122197,0.08884267759256999,0.003117743693973008,0.005632972922460725,0.0,0.05185868280246788,0.0,0.0,0.0,0.0001958030731207587,0.0015498059456779721,0.024727389229592348,0.05431311338752054,0.07325725651981523,0.31925547031050483,0.01912753630187589,0.04650235870546066,0.0015865389053123947,0.0,0.0,1.1041692562075816,0.027946343514613448,0.002404369822754057,0.1201689909081289,2.5131538204761886e-05,0.0627196902224814,0.0023721707749527017,0.09683442337797195,0.016671758456469028,0.0911815373035521,0.000930074526914375,0.17251590026200214,0.04399056729543293,0.23440590799989094,0.06822670194941712,0.0073458701997591936,0.06439335671235366,0.14185173940390147,0.02319266331997426,6.840524509730717e-06,0.09628685558408995,0.0006325653060868496,0.010369920095442258,0.020662028587258217,0.04971429113329478,0.0065202019176674834,0.005776152220983547
ICIL,3.33007739192745,0.08387623710013681,0.02446372304963501,0.01789600620364683,0.0,0.5756875770256044,0.28710851216709604,0.5259982192047464,0.0413979454467961,0.11830661452185327,0.01537223531899193,0.0,0.03238418864860036,0.027740075147371954,0.01686582177510574,0.013154841836296567,0.02145397321582282,0.010824146018170515,0.040908009673119694,0.05434257212183225,0.0,0.0,0.0,0.0,0.07046027911058717,0.016576340842319653,0.14333004801890756,0.015066287896242293,0.018494775573237608,0.07387232109443645,0.024184356252153455,0.011407390043650769,0.014482850368804055,0.013347642930983067,0.05323229863292539,0.17102095565603467,0.006551290454475553,0.08338965418272543,0.00841934236578462,0.026401368371897382,0.029966914421977565,0.002740404999360318,0.05356885490247288,0.0,0.0217815179255041,0.0,0.0,0.0,0.00021625522026192225,0.001482642176739968,0.012687036133100784,0.05697536217321884,0.08660643063317024,0.1397036185614385,0.04956281763846227,0.018410243807156095,0.0018537607368042353,0.0,0.0,1.009463206177785,0.031326552337216484,0.0022545809818438865,0.3151117331632535,0.0004031510468797523,0.040132821214753145,0.003237743584756638,0.11602404810968299,0.2749478611040451,0.161045610512201,0.000754618040096414,0.06535355686097745,0.012416055015231603,0.19487573687184026,0.04074561761805072,0.006895073071583662,0.03530831106352523,0.25386698257667345,0.007308944282606342,1.1983714311177779e-05,0.0067353127697396134,0.000989460277036706,0.037071339817379964,0.028433928120046137,0.04409146612710594,0.007940799039298724,0.01663513724197234
SPANDANA,2.7412218967315316,0.05317677362322663,0.02908179511018348,0.03376252422134515,0.0,0.6054182276557595,0.22829003102799442,0.4752871558919863,0.05067396392571737,0.13192652941766655,0.022755372477905187,0.0,0.009399412914346346,0.013819718306961964,0.004820130697515907,0.00358158974203304,0.006359551503892065,0.0018755345578731755,0.030582043224629752,0.012858084052312221,0.0,0.0,0.0,0.0,0.052023635198486136,0.027671550154670193,0.15497471853069278,0.03381476569266155,0.029220826556603713,0.13551346452465407,0.010195102864047175,0.012908514311503845,0.015642762278118394,0.024530310836720026,0.04829455547866638,0.09047826152045457,0.0063328410002964075,0.08891771177774721,0.008974447062011594,0.016802307195008175,0.05879345459881493,0.0028371714823708003,0.0059080589832292115,0.0,0.053192846706668184,0.0,0.0,0.0,0.00014890073121322006,0.005381351033296015,0.0029791011052788616,0.1195795956665307,0.05588265193603464,0.13892110498430701,0.018683074907594868,0.07682998829539213,0.004216034290906689,0.0,0.0,0.8744504795181828,0.03262743757823354,0.004976251220682688,0.179643456808566,3.565677374039597e-05,0.031525870909146485,0.006482777414174585,0.09967692045528233,0.09511963503234237,0.035155074886583,0.0025711741172901757,0.07762386475779619,0.03106837940070764,0.18630430813841733,0.055477047096805863,0.01107201191682578,0.06789659063739,0.057279480466920364,0.006626859406413062,6.379911355645798e-05,0.011697713291331938,0.0006188970803284762,0.03489036714966914,0.034377704295454135,0.07165561436654665,0.016052820012471606,0.00863810149776625
RATEGAIN,3.3852262932785813,0.0728821761385506,0.021417918170883787,0.010124977290734444,0.0,0.5830766306860343,0.3050478187664326,0.6252921144955658,0.03403177505268449,0.09735230809338986,0.014781861086820029,0.0,0.013392775406543461,0.010440307479597365,0.006243765082347664,0.0065177687086913445,0.006414542020373993,0.0037767299914815023,0.026388662210921423,0.017982219509737555,0.0,0.0,0.0,0.0,0.06560719672778885,0.02697174170374161,0.13668882432012724,0.04915018259195392,0.025322269022196104,0.0740363450036277,0.05287368802265496,0.013371910593802756,0.012606313456386223,0.01725824671282564,0.05083014147948293,0.17026834224256246,0.004776679688265067,0.08318681415353572,0.011811761249281983,0.022701875448802655,0.02590503199415875,0.002884890865486853,0.0056389717317122156,0.0,0.02140341567789492,0.0,0.0,0.0,0.0022311068383945,0.003061109150718576,0.052197020340258894,0.08319091614623421,0.06373432728229424,0.26036421991889713,0.01929208864872556,0.07899132524261618,0.0011538829562661203,0.0,0.0,1.0528402972058821,0.03497145571263775,0.002800199250465371,0.19806707706299073,0.000283715531945497,0.036455204114473214,0.0028883981738144575,0.1068092197923276,0.10731178976277117,0.1397653431364743,0.0011616973304371784,0.06836430106002576,0.011294788709211412,0.18133035482409654,0.04364190271511459,0.07544908245515149,0.06967334588822421,0.0802579946963756,0.011291189713536688,6.840524509730717e-06,0.012079380723778448,0.0010368777102150017,0.024372597838731413,0.05071637658800155,0.10153581118834383,0.011218725621255568,0.006408376176892302
GODREJIND,3.2046159269394168,0.055510152534700354,0.02201094675659004,0.022006427948194393,0.0,0.5437331351310131,0.25839559085288305,0.5702919753389443,0.08861272086420065,0.09429109430133416,0.010478298448365423,0.0,0.011136995876857944,0.007988649232231566,0.008527409286212817,0.004030291353913172,0.003477850712148771,0.004013820046501584,0.03650544712704839,0.06424536704412687,0.0,0.0,0.0,0.0,0.14812436280227845,0.05606066601564805,0.12526483318797635,0.03873611488623947,0.01501397838562358,0.0638851491069425,0.036173504607006364,0.022025410900433237,0.01505878161116205,0.022315333541868255,0.05037392938463476,0.16430743423430313,0.00826350635059274,0.09389111049253569,0.018648633169399246,0.01738172264188548,0.07377635449757747,0.0026861251049650503,0.006386672210980132,0.0,0.03493899245374026,0.0,0.0,0.0,0.000166736127844294,0.0019472107677203732,0.009768687758930583,0.05718322502483367,0.057758185143858665,0.05987411605308157,0.03958207684670521,0.01504481132340693,0.0017679941637289028,0.0,0.0,0.9621357689802795,0.03109943893827642,0.004636988499758573,0.1844465397917845,3.575500519013218e-05,0.08468681809237381,0.004995367025930509,0.10860999282585447,0.0464953528138855,0.15107004883189384,0.0004893165682752353,0.08388391460001055,0.041229330294691266,0.1730333436727066,0.14564048502335694,0.010190760309952524,0.05014929279629123,0.059708166107117745,0.008195275695493248,1.1983714311177779e-05,0.008010164279405476,0.00044808200498542335,0.03796298420259165,0.0690458242018825,0.02153665917404073,0.011208865360441618,0.01527925170448334
RML,3.1824838816814114,0.076680039111735,0.07231810730389347,0.015678143829731143,0.0,0.6304571897571579,0.23258195518532898,0.5129239395220461,0.08399962107243282,0.10245717934899118,0.005602396194599985,0.0,0.010473844727111681,0.0038748748072064674,0.0051662710824618326,0.004011154112181544,0.004527849892295849,0.0038411705107770384,0.034705804809580576,0.014230720924865088,0.0,0.0,0.0,0.0,0.05873901639002307,0.015100095095862062,0.24936793537116597,0.05769206792664177,0.03273989375038255,0.13874203044459754,0.03545773854597862,0.010337618244586006,0.020179851107579822,0.012107695209481267,0.044885810269331146,0.1361718080438127,0.053219830575626244,0.09366362762952411,0.018804165232693192,0.022719351295022724,0.050523834430493325,0.003060301647334842,0.0068828975520778745,0.0,0.04015082298951477,0.0,0.0,0.0,0.00025705672984804943,0.0007598482874767277,0.026858108900588252,0.12873670317298294,0.06515428990380587,0.14862666463903668,0.014553361708841814,0.0658030294474444,0.0015597382204759608,0.0,0.0,1.0066664351784038,0.033450228217157776,0.0016947410417936994,0.22616738507612313,0.0004017067865757914,0.05883006001520197,0.003844725657178912,0.1297097396728208,0.12814351317988973,0.10592036853783875,0.001520862841033285,0.08002679918863112,0.0637223076608603,0.1203063735955228,0.022809239807589227,0.009140579175266934,0.027333289775475066,0.0515362869530654,0.005705438202932238,5.393957866503295e-06,0.006811016133882473,0.0011099060827497486,0.012899462742967514,0.028105110555961016,0.02235846112784065,0.012096866207144572,0.009013375479071224
AVL,2.937049213399036,0.09960193511592058,0.02773764763910125,0.008560300272125803,0.0,0.5040757228855083,0.18800582362851234,0.6294507458936921,0.023413100542848574,0.08875948317246263,0.011945265357826439,0.0,0.01617841207492622,0.007120061921886678,0.01611247684586301,0.0052642401569722675,0.004588768738363876,0.007730739590299023,0.025036475524802496,0.015166869198058855,0.0,0.0,0.0,0.0,0.05065840440491353,0.035152688479911716,0.10233331804933048,0.0493411404030944,0.02914726297301561,0.07788307597359477,0.05628056224988557,0.015128711486331804,0.012712505667702627,0.00937372519650899,0.04482158179585127,0.1468120178505211,0.006894583731368566,0.3182775237125917,0.011005349996709117,0.02800692734473847,0.21915962471625275,0.0034549352979571257,0.004392472300723898,0.0,0.03076423640965222,0.0,0.0,0.0,0.00021043087442758343,0.005333755221887869,0.004157260568175223,0.07718742446218328,0.10186229003074977,0.1866014808860348,0.04395264101505963,0.038913169942683644,0.004043768827639301,0.0,0.0,0.8144795387529622,0.02568249717098248,0.005057273714226654,0.3065966642680124,0.00028405472270070055,0.08104678755095408,0.002827055958079277,0.11980011891503656,0.16654359295768886,0.03621709827263552,0.001217812816974425,0.0700472634471102,0.026937579991977868,0.1664972693529799,0.06871305448162858,0.006742453362631871,0.06884666774303655,0.11194390201449728,0.01017077346238247,9.751366381974071e-06,0.11707078646350057,0.00031528875885050825,0.02836339039696205,0.02935932326837354,0.02290692428930882,0.010371844260144055,0.021397901492996904
OFSS,3.3209911733458632,0.07918932121242955,0.021404513176173885,0.018435549595614706,0.0,0.6349359074605676,0.2531334597647062,0.5222572287671212,0.03313664220583617,0.0721498201898175,0.018920041049229123,0.0,0.014736639340829208,0.011401260052899778,0.008611827085142023,0.004418444463278766,0.005162927094122258,0.007456955132588604,0.04731684155494448,0.014272300250535863,0.0,0.0,0.0,0.0,0.09331757755615179,0.012857661154441905,0.13807253895921934,0.06117814002317993,0.032582224977866836,0.07754524763081379,0.03594009573893972,0.018595244093514613,0.012515798507725157,0.01025851296238916,0.05423508376509897,0.21559867343924702,0.005128866978358198,0.09559473611312412,0.007496202161099096,0.016990059307194726,0.02626369784235019,0.0032489497020211935,0.005902091221213588,0.0,0.04209893522067243,0.0,0.0,0.0,0.00014277557111486475,0.0006157628235316358,0.01390970004711037,0.08391844549982803,0.07024258169033297,0.22876707236909546,0.028968622137897592,0.09746198346886321,0.0010023945301483928,0.0,0.0,0.9754075494549537,0.03724056058862908,0.026602294522359043,0.2291632698843787,3.568301687860738e-05,0.11238947727280814,0.005636069162108894,0.0919617741906471,0.09298169102244015,0.06668777225506907,0.0006208837115676498,0.08946224149362726,0.016381645932706242,0.22075055295968085,0.04025565734930911,0.016314609209044543,0.054277428980693675,0.09704709246452907,0.006508043916939157,2.1476152940670185e-05,0.02084651591255404,0.0018694155084490979,0.024554064636802875,0.02592577853540261,0.016222679364745387,0.012198615619893828,0.008598360398605146
J&KBANK,3.4658958389487053,0.0631536960366323,0.038805684645979756,0.01682976412502775,0.0,0.5339241766203893,0.21436986227314025,0.6098201052208336,0.1179911354883113,0.07811322229874856,0.00874862793792741,0.0,0.009643047231369837,0.015931829599289942,0.007019457908745479,0.002280654645651524,0.004356112951597238,0.002891298792487823,0.0332707063094026,0.013718821094543704,0.0,0.0,0.0,0.0,0.07771608621459444,0.020219428620476657,0.13337818147368172,0.057171279810761595,0.020374772116052983,0.08465427533651387,0.025571127204950597,0.05205434132969824,0.021837405943610805,0.01872574353482628,0.05504927303841514,0.16678524465447342,0.01259241289298735,0.10700499598237773,0.008676699212881878,0.01769054651767632,0.04379797418758578,0.0032804574404486906,0.004801686189656629,0.0,0.03360189259943363,0.0,0.0,0.0,0.00021040600277141307,0.0054233595176151434,0.008314998757096891,0.0778233952098887,0.0744855937671809,0.18057597619316387,0.022106059357418145,0.04663753680798586,0.0017826423434313943,0.0,0.0,1.1586660111508642,0.033186652652819164,0.004684257428142781,0.10483865573327537,3.5791430979126746e-05,0.04293544472070918,0.0061784512743680515,0.07779016854953849,0.05123047612436881,0.13123304069075573,0.00046091927686453565,0.08453531146738213,0.0698121858956816,0.1561222364663449,0.04092523521144375,0.007179837108586467,0.0399081346461336,0.061375669665394296,0.006182090979186872,6.840524509730717e-06,0.011850208462214712,0.0007284464684445512,0.030818995402929917,0.0833227245950716,0.019871133096586138,0.005981415729060582,0.01008049572441473
GOODLUCK,3.3145277347692144,0.07737578418484219,0.08232056448722694,0.027522335915224808,0.0,0.5580461985036296,0.205014826625181,0.5206223319293396,0.09136054982774822,0.10918665975708257,0.04521487676709864,0.0,0.01040093796628701,0.0041891867444482644,0.01007380754506685,0.0052664651108351905,0.0016607113254829638,0.00541820205006606,0.050765775175611906,0.01620845587920178,0.0,0.0,0.0,0.0,0.05545536439477442,0.029697706705036065,0.09596541439416485,0.023029090475480875,0.024821613487890744,0.06834951592570664,0.025486405109842625,0.007373293193175239,0.018688721468410524,0.022893578893836725,0.055346856014805795,0.20807213768499455,0.04938164301236028,0.10778643436215869,0.016940130477608617,0.03379577909896427,0.03213927834374206,0.005512401201466367,0.005738435161370761,0.0,0.038867642983411,0.0,0.0,0.0,0.00018268464803168126,0.004387875431395045,0.0405254285295387,0.10839874198726142,0.07039915441266925,0.181568500027367,0.039347805306438464,0.027894758598422765,0.0023160442210790203,0.0,0.0,1.0848798381772229,0.032212034163304426,0.0036350394402569508,0.18788858823441876,3.5686993797735826e-05,0.08298332850750446,0.005447000051971271,0.11828721585994674,0.03778071386330834,0.07651175172993972,0.003996462063920534,0.09935355011111154,0.06454976885724213,0.15781067335742183,0.04287924853976407,0.006216537502961985,0.04013242896936583,0.07658334261538037,0.008134701539846715,2.1476152940670185e-05,0.039748850175548765,0.0009367559141457344,0.031448530608224834,0.014257836909266845,0.012847003529714712,0.008289255662534281,0.02023812242797484
KMEW,3.3865762161752646,0.07169867797192236,0.02972398336961431,0.016825238505458442,0.0,0.607268078683998,0.2296975958939548,0.5729810149567958,0.04515547692564013,0.12620720917397799,0.011098281708262521,0.0,0.02869954097493349,0.011503870333373634,0.010900853375405575,0.009783166191430851,0.0050024022599296945,0.006595831478430403,0.02649528854954453,0.022256218119243207,0.0,0.0,0.0,0.0,0.06566860614282109,0.0213384944956775,0.13845921575907152,0.04352528628710855,0.02256057407949631,0.09689880993883697,0.031721783171108554,0.01290571056998747,0.00940768505121411,0.037579340755589385,0.049888667086919365,0.21145445995899248,0.006583863956865884,0.13893477930340278,0.012348499590164963,0.03581261953885805,0.021908940583381442,0.0051259072104695375,0.0050279426050199,0.0,0.021838705233676623,0.0,0.0,0.0,0.0008571386776148166,0.004281150548860953,0.06144048632896267,0.09843050595844322,0.03213880558615445,0.18226633313243046,0.02133987595965214,0.06963286312516508,0.0008851608240088054,0.0,0.0,1.006480855704291,0.0359584446264384,0.003968284642186981,0.1862778060121204,3.7278729420527876e-05,0.07245292691435236,0.003694682420838525,0.11443610150027334,0.16557910422039945,0.04200185993810199,0.0013896623251545583,0.1455912576894474,0.015065506841073448,0.17853977654218064,0.051445137881961624,0.01040488220166952,0.05716993403195577,0.08094740950266736,0.01907729814578497,9.746807134813361e-06,0.036547771356958365,0.0014891906111183153,0.04679424674979244,0.013861527252370325,0.008676225605799635,0.005030299325267338,0.00583276890298623
TRIVENI,3.3241076694235754,0.0602061948069556,0.02851734979028715,0.01141637950241888,0.0,0.5521679218893364,0.1818580655267812,0.5417881748094203,0.1101431122736905,0.10025530299768264,0.02982987355688573,0.0,0.015134927992519961,0.01646743751275734,0.011650062246655116,0.0035438695652740223,0.004900979090305901,0.0016916805377561112,0.031034340254208537,0.0196706407246765,0.0,0.0,0.0,0.0,0.06298469292222772,0.023304326709865184,0.14792578729831668,0.04417558077918226,0.019420393680980672,0.08953064734119913,0.03055707143573741,0.012184902502759205,0.025286127299724476,0.011450180884040284,0.05533786693714368,0.32269907112810764,0.00691534346565992,0.11922809640627441,0.011045787748967901,0.013914804739817765,0.0432220845435233,0.002746280109223369,0.005172047265646265,0.0,0.05191208061177288,0.0,0.0,0.0,0.00019477933678398513,0.0006442789181446,0.012948791465725777,0.12117012019297164,0.037637660633665145,0.16298579089633222,0.02262139471972242,0.05123474110161611,0.0039669347397069624,0.0,0.0,1.0052433014873994,0.03158953853654375,0.0027770637564500417,0.17107412413663392,3.5512834825750536e-05,0.03308209285249053,0.003119744823081645,0.11397425161280945,0.08180929413040135,0.08260591597102736,0.0009990927983942039,0.07751440086304208,0.07488876358880288,0.17861915796300354,0.042054176873322545,0.008347954482849083,0.09020420760556642,0.2635543552580902,0.007994383098228345,6.840524509730717e-06,0.020920261090906115,0.0029620555183320248,0.032424788641422994,0.02097834435051693,0.04166029959708048,0.011403440941941399,0.007259094484209586
SUVEN,2.8174258179538785,0.06792057570059008,0.02923524807010987,0.0317333109827349,0.0,0.5973897486447665,0.22534026942033047,0.26269299448474037,0.02948178600251974,0.12484940540426498,0.036662036660947986,0.0,0.023577974232716143,0.019268297261897945,0.00973163789446122,0.008699409728410693,0.012851435032466545,0.008400116993870029,0.04361795757971557,0.01593065899779385,0.0,0.0,0.0,0.0,0.04491424045528442,0.06532528417566388,0.14704492505668587,0.05109572757216718,0.03383842646086476,0.10110155941169752,0.02387511226325659,0.011291323017931261,0.01892927596581204,0.021264438529668413,0.04619085686875842,0.08671382295749863,0.00883953814118925,0.11561659687845667,0.012959718618067925,0.028724012400479046,0.06759953499733215,0.0025291676792516464,0.005211408045151807,0.0,0.03740470654063933,0.0,0.0,0.0,0.00018906036914159382,0.0010129500981620222,0.02632093804674084,0.07093857381093586,0.06303451232956256,0.3227226815014826,0.01626186411047358,0.07223217690997967,0.0013817363356630795,0.0,0.0,1.1371309745605869,0.03366664296201636,0.0016633827473141463,0.1912380637224019,3.5680589981846937e-05,0.016127717276224373,0.0049677431948428365,0.11647978079703021,0.030398218915198953,0.03142101110842232,0.0012523345421587226,0.08669605945471022,0.011427661960873506,0.19755616955546929,0.14747012498116088,0.08501691073286288,0.04821646937208615,0.08715402894093942,0.019390083159110155,1.7048491407612132e-05,0.03889319776132646,0.0030906237226044123,0.021795680082711776,0.03244441781530893,0.02707240899469354,0.014285538826133086,0.008783613942789625
WABAG,3.2661018033733638,0.06652674201204034,0.02255716257247893,0.03601994375823805,0.0,0.6534054293293576,0.24929663009390857,0.603278137225403,0.030785251121741613,0.11822150112026832,0.018258652078539436,0.0,0.0285110398532131,0.003300576260238165,0.010718965394690355,0.012203401896178585,0.0032826389804214116,0.005710902517398944,0.03214372735711731,0.015456314418824208,0.0,0.0,0.0,0.0,0.06491383249065227,0.06705316969972823,0.12696340317706672,0.02317456336910809,0.05443709783848557,0.08468596836358744,0.01626954028115287,0.009921210117764643,0.01611910356471535,0.013476305543364604,0.055641190294042575,0.1533081648074385,0.005314637521253596,0.10641564348625294,0.012992297282853844,0.019817835700430327,0.029846779349421152,0.04280637528884543,0.00564766561661278,0.0,0.031916467210878145,0.0,0.0,0.0,0.00018138999905362085,0.0007352538013380179,0.02277523104352937,0.07637308358883452,0.04518960526642705,0.19558818388023927,0.03462513360551577,0.01187667087446677,0.0028291256634376213,0.0,0.0,1.055370238088993,0.037536219745064554,0.0033787642026578465,0.20476612840364597,0.00040314467733915853,0.04550211030191257,0.0038592370488042447,0.11144782080187911,0.25805346931753564,0.11067594947307118,0.0012505291325494228,0.09314160134724685,0.012733470805464659,0.19325137232304457,0.13515707627312099,0.012353060193841166,0.09047282851022764,0.10989428744031134,0.010080598719827963,6.840524509730717e-06,0.05707110444375001,0.000459433448862277,0.03529233714099923,0.03135455526962711,0.02393706857191134,0.012605720644352959,0.015500930467276852
DIVGIITTS,2.7999897838460943,0.08038223928391752,0.0788815474402717,0.032780453413301706,0.0,0.6505610339139416,0.23456204021994176,0.6954065435182182,0.0711471873875507,0.09035225994484423,0.015808957726685873,0.0,0.027737882192175396,0.00777341544285226,0.010060027283919788,0.005263889218489748,0.007390978310928049,0.005661115999021238,0.05532959759324327,0.01730878164102285,0.0,0.0,0.0,0.0,0.11161318179948,0.029423756275043154,0.10957144660127305,0.04014162441490882,0.024500363763953356,0.059936088665525626,0.0519208646247592,0.011478862483235755,0.022497227663630368,0.018754388884977224,0.05505760356989948,0.11999568413014866,0.05333865424348457,0.09994749708501383,0.07525373533713083,0.035739951636042135,0.032719346641017916,0.0026271654790851954,0.005797947260459294,0.0,0.03733474452313843,0.0,0.0,0.0,0.0018507235769626873,0.004184000178224941,0.08205685280636969,0.08825230627126124,0.05909796664593689,0.23193877525892467,0.040681483102364,0.02861288983439855,0.0020221484722702378,0.0,0.0,1.1179452400972056,0.039967602293568244,0.0036323894161420563,0.29056114805001637,0.0002840574740119412,0.0836156242204703,0.0054086618186005705,0.14902614701275513,0.09629048259512435,0.03211548078299122,0.0011546574474682754,0.11331904825584543,0.07037422204566955,0.16951204770287268,0.05653293490726761,0.008947509480804658,0.0692343415480659,0.06601794384742851,0.009172943993711985,7.088724371870722e-06,0.006288841676808853,0.0011096532946696558,0.03048082517412458,0.010459716543685028,0.013430278716344128,0.010188845330642205,0.016140021432398188
