S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
26,OCCL,115.67,11.69,577.78,1.3,19.35,112.41,149,38.63,12.85
27,Transpek Inds.,993.1,12.15,554.7,2.01,6.58,-65.82,148.22,-10.31,8.31
28,POCL Enterprises,165.05,12.19,507.79,0.42,12.8,21.67,332.29,-10.76,26.4
29,Mangalam Organic,469.45,14.12,402.06,0,5.98,16.34,153.62,2.56,10.46
30,Andhra Petrochem,45.36,,385.43,0,1.38,137.38,79.32,-44.71,-1.62
31,Lords Chloro,129.14,12.99,370.04,0,4.39,68.85,97.64,22.39,13.65
32,Alufluoride,462.75,14.4,361.89,0.86,4.67,211.33,51.6,-4.46,24.25
33,National Perox.,560.15,28.04,321.92,0,7.93,222.19,85.68,16.26,4.42
34,Hind.Organ.Chem.,40.67,,273.18,0,15.69,169.38,136.36,-0.19,-0.02
35,Genus Prime,29.22,49.64,227.85,0,3.99,19900,1.16,5700,3.81
36,ZR2 Bioenergy,142.5,226.84,226.84,0.07,0.2,81.82,0,,0.7
37,Kanchi Karpooram,352.65,29.69,153.19,0.28,0.65,-15.58,39.23,16.37,3.91
38,Kesar Petroprod.,15.22,15.2,147.14,0,-5.06,-355.56,46.47,13.37,7.46
39,ARCL Organics,183,27.31,146.4,0,2.79,-50.18,65.31,-9.59,17.05
40,Jocil,150.6,16.11,133.73,0.33,2.62,482.22,265.26,48.9,5.62
41,AG Ventures,117.05,23.06,116.93,0,0.56,-103.41,25.22,-9.38,2.38
42,Archit Organosys,51.52,13.17,105.72,0.97,2.02,0,36.5,-15.47,13.41
43,Polychem,1900.3,4.66,76.01,1.05,-1.39,-261.11,11.94,12.75,56.44
44,Sh. Hari Chem.,106,15.86,66.92,0,1.06,5200,41.22,17.67,11.37
45,Gayatri BioOrga.,8.3,,65.39,0,-0.42,-147.06,0,,-92.02
46,Ritesh Intl.,49,11.4,45.93,0,1.05,-47.03,48.75,29.59,17.88
47,Shreyas Interm.,6.05,,42.87,0,-0.28,6.67,0,,-5.36
48,Camex,40.84,13.58,41.69,0,1.81,986.67,41.35,11.13,10.7
49,Standard Surfact,48.89,19.05,40.39,0,0.49,206.25,64.53,57.31,5.37
50,Shentracon Chem.,84.8,537.71,37.64,0,0.09,-33.33,0.05,,
51,TCM,50.12,,37.48,0,-1.63,-140.94,4.92,-35.69,-9.58
52,Haryana Leather,66.39,13.69,32.59,1.51,0.39,-2.5,14.75,9.83,8.2
53,Sonal Adhesives,43.63,17.51,26.44,0,0.51,74.36,34.23,7.61,13.48
54,Advance Petroch.,281.8,845.33,25.36,0,0.25,-7.41,15.74,3.83,7.25
55,Venlon Enterpris,4.71,,24.61,0,-1.23,89.51,2.49,-11.39,-12.14
56,Vinyoflex,56.49,7.6,24.4,0,1.08,145.45,11.8,9.97,12.43
57,Asian Petroprod.,9.9,20.09,24.31,0,1.04,5300,10.01,-68.24,11.52
58,Pentokey Organy,38.21,119.8,23.96,0,-0.13,-316.67,-1.86,-404.92,2.09
59,Omkar Pharmachem,23.55,197.92,23.75,0,0.02,200,0.09,-35.71,0.74
60,TECIL Chemical,11.77,,22.32,0,-0.16,-60,0,,
61,Caprolactam Chem,48.48,12.67,22.3,0,0.84,286.67,3.07,90.68,19.69
62,Vivid Global,23.14,28.93,21.12,0,0.27,125,14.6,11.37,11.91
63,Deco-Mica,50.26,30.59,21.11,0,0.04,-95.4,20.21,-8.96,6.99
64,Jayshree Chem.,6.82,117.65,20,0,0.19,2000,6.12,47.12,2.19
65,Tulasee Bio-Eth.,32.26,,19.01,0,-0.04,0,0,,-4.19
66,Square Four Pro.,8.76,,17.19,0,-0.1,-42.86,0,,-1.2
67,Sreechem Resins,35.8,,15.04,0,1.05,94.44,7.84,-11.21,-0.6
68,Alchemist Corp.,30.43,,14.94,0,0.86,714.29,3.37,,-6.64
69,Emmessar Biotech,25,28.41,12.5,0,0.03,142.86,0.09,-10,7.33
70,Link Pharma Chem,27.5,152.62,12.21,0,-0.41,-17.14,6.59,2.17,3.48
71,Kobo Biotech,4.99,,11.89,0,-1.33,-8.13,0,,-52.9
72,Kuwer Industries,11.34,5.14,10.29,0,1.6,2100,29.74,118.68,8.84
73,Lime Chemicals,14.2,,9.24,0,0.03,-50,2.28,39.02,-2.05
74,Bhagawati Oxygen,34.99,2.47,8.08,0,3.26,2228.57,0.01,0,49.03
75,Padmanabh Inds.,9.17,23.21,5.57,0,0.23,228.57,14.71,500.41,17.39
